Loaded PyTorch resnet18 pretrained on ImageNet

Benchmarking at Target FPS: 1

Loaded jetson_variables variables
{'time': datetime.datetime(2024, 11, 28, 0, 31, 40, 716163), 'uptime': datetime.timedelta(seconds=22494, microseconds=160000), 'CPU1': 2, 'CPU2': 0, 'CPU3': 3, 'CPU4': 2, 'CPU5': 3, 'CPU6': 0, 'RAM': 0.5389692877904741, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.656, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.875, 'Temp soc0': 36.843, 'Temp soc1': 37.0, 'Temp soc2': 38.718, 'Temp tj': 38.875, 'Power VDD_CPU_GPU_CV': 960, 'Power VDD_SOC': 1320, 'Power TOT': 4079, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 2, 930974), 'uptime': datetime.timedelta(seconds=22755, microseconds=420000), 'CPU1': 1, 'CPU2': 0, 'CPU3': 12, 'CPU4': 10, 'CPU5': 3, 'CPU6': 20, 'RAM': 0.5386914373888214, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.125, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.5, 'Temp soc0': 36.281, 'Temp soc1': 36.468, 'Temp soc2': 38.062, 'Temp tj': 38.5, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4240, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 2, 939921), 'uptime': datetime.timedelta(seconds=22755, microseconds=420000), 'CPU1': 1, 'CPU2': 0, 'CPU3': 12, 'CPU4': 10, 'CPU5': 3, 'CPU6': 20, 'RAM': 0.5386914373888214, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.125, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.5, 'Temp soc0': 36.281, 'Temp soc1': 36.468, 'Temp soc2': 38.062, 'Temp tj': 38.5, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4240, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 2, 948835), 'uptime': datetime.timedelta(seconds=22755, microseconds=420000), 'CPU1': 1, 'CPU2': 0, 'CPU3': 12, 'CPU4': 10, 'CPU5': 3, 'CPU6': 20, 'RAM': 0.5386914373888214, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.125, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.5, 'Temp soc0': 36.281, 'Temp soc1': 36.468, 'Temp soc2': 38.062, 'Temp tj': 38.5, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4240, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 2, 957750), 'uptime': datetime.timedelta(seconds=22755, microseconds=420000), 'CPU1': 1, 'CPU2': 0, 'CPU3': 12, 'CPU4': 10, 'CPU5': 3, 'CPU6': 20, 'RAM': 0.5386914373888214, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.125, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.5, 'Temp soc0': 36.281, 'Temp soc1': 36.468, 'Temp soc2': 38.062, 'Temp tj': 38.5, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4240, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 2, 966785), 'uptime': datetime.timedelta(seconds=22755, microseconds=420000), 'CPU1': 1, 'CPU2': 0, 'CPU3': 12, 'CPU4': 10, 'CPU5': 3, 'CPU6': 20, 'RAM': 0.5386914373888214, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.125, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.5, 'Temp soc0': 36.281, 'Temp soc1': 36.468, 'Temp soc2': 38.062, 'Temp tj': 38.5, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4240, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 2, 975878), 'uptime': datetime.timedelta(seconds=22756, microseconds=420000), 'CPU1': 3, 'CPU2': 2, 'CPU3': 4, 'CPU4': 6, 'CPU5': 15, 'CPU6': 4, 'RAM': 0.5387724343693769, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 17.4, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.218, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.437, 'Temp soc0': 36.156, 'Temp soc1': 36.406, 'Temp soc2': 38.156, 'Temp tj': 38.437, 'Power VDD_CPU_GPU_CV': 1475, 'Power VDD_SOC': 1435, 'Power TOT': 4992, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 2, 984872), 'uptime': datetime.timedelta(seconds=22756, microseconds=420000), 'CPU1': 3, 'CPU2': 2, 'CPU3': 4, 'CPU4': 6, 'CPU5': 15, 'CPU6': 4, 'RAM': 0.5387724343693769, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 17.4, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.218, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.437, 'Temp soc0': 36.156, 'Temp soc1': 36.406, 'Temp soc2': 38.156, 'Temp tj': 38.437, 'Power VDD_CPU_GPU_CV': 1475, 'Power VDD_SOC': 1435, 'Power TOT': 4992, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 2, 993679), 'uptime': datetime.timedelta(seconds=22756, microseconds=420000), 'CPU1': 3, 'CPU2': 2, 'CPU3': 4, 'CPU4': 6, 'CPU5': 15, 'CPU6': 4, 'RAM': 0.5387724343693769, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 17.4, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.218, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.437, 'Temp soc0': 36.156, 'Temp soc1': 36.406, 'Temp soc2': 38.156, 'Temp tj': 38.437, 'Power VDD_CPU_GPU_CV': 1475, 'Power VDD_SOC': 1435, 'Power TOT': 4992, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 3, 2468), 'uptime': datetime.timedelta(seconds=22756, microseconds=420000), 'CPU1': 3, 'CPU2': 2, 'CPU3': 4, 'CPU4': 6, 'CPU5': 15, 'CPU6': 4, 'RAM': 0.5387724343693769, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 17.4, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.218, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.437, 'Temp soc0': 36.156, 'Temp soc1': 36.406, 'Temp soc2': 38.156, 'Temp tj': 38.437, 'Power VDD_CPU_GPU_CV': 1475, 'Power VDD_SOC': 1435, 'Power TOT': 4992, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 3, 11246), 'uptime': datetime.timedelta(seconds=22756, microseconds=420000), 'CPU1': 3, 'CPU2': 2, 'CPU3': 4, 'CPU4': 6, 'CPU5': 15, 'CPU6': 4, 'RAM': 0.5387724343693769, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 17.4, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.218, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.437, 'Temp soc0': 36.156, 'Temp soc1': 36.406, 'Temp soc2': 38.156, 'Temp tj': 38.437, 'Power VDD_CPU_GPU_CV': 1475, 'Power VDD_SOC': 1435, 'Power TOT': 4992, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 3, 20029), 'uptime': datetime.timedelta(seconds=22756, microseconds=420000), 'CPU1': 3, 'CPU2': 2, 'CPU3': 4, 'CPU4': 6, 'CPU5': 15, 'CPU6': 4, 'RAM': 0.5387724343693769, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 17.4, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.218, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.437, 'Temp soc0': 36.156, 'Temp soc1': 36.406, 'Temp soc2': 38.156, 'Temp tj': 38.437, 'Power VDD_CPU_GPU_CV': 1475, 'Power VDD_SOC': 1435, 'Power TOT': 4992, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 3, 28866), 'uptime': datetime.timedelta(seconds=22756, microseconds=420000), 'CPU1': 3, 'CPU2': 2, 'CPU3': 4, 'CPU4': 6, 'CPU5': 15, 'CPU6': 4, 'RAM': 0.5387724343693769, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 17.4, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.218, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.437, 'Temp soc0': 36.156, 'Temp soc1': 36.406, 'Temp soc2': 38.156, 'Temp tj': 38.437, 'Power VDD_CPU_GPU_CV': 1475, 'Power VDD_SOC': 1435, 'Power TOT': 4992, 'jetson_clocks': 'ON', 'nvp model': '15W'}

Total Time for 20 x 6 frames: 1.06 seconds
Achieved FPS: 113.48 (Target: 120)
Average Inference Time: 0.0007 seconds/frame
Average Total Power Usage: 4283.87 mW




Benchmarking at Target FPS: 240

Loaded jetson_variables variables
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 7018), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 11993), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 16684), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 21313), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 25933), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 30594), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 35200), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 39869), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 44519), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 49458), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 54067), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 58713), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 63313), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 67919), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
{'time': datetime.datetime(2024, 11, 28, 0, 36, 34, 72519), 'uptime': datetime.timedelta(seconds=22787, microseconds=450000), 'CPU1': 4, 'CPU2': 0, 'CPU3': 12, 'CPU4': 16, 'CPU5': 5, 'CPU6': 10, 'RAM': 0.5386509388985435, 'SWAP': 0.00013123601772506465, 'EMC': 0, 'GPU': 0.0, 'APE': 'OFF', 'NVDEC': 'OFF', 'NVJPG': 'OFF', 'NVJPG1': 'OFF', 'OFA': 'OFF', 'SE': 'OFF', 'VIC': 'OFF', 'Fan pwmfan0': 34.509803921568626, 'Temp cpu': 38.156, 'Temp cv0': -256, 'Temp cv1': -256, 'Temp cv2': -256, 'Temp gpu': 38.343, 'Temp soc0': 36.25, 'Temp soc1': 36.5, 'Temp soc2': 38.125, 'Temp tj': 38.343, 'Power VDD_CPU_GPU_CV': 1038, 'Power VDD_SOC': 1317, 'Power TOT': 4280, 'jetson_clocks': 'ON', 'nvp model': '15W'}
