{'time': "datetime.datetime(2024, 11, 1, 18, 55, 21, 284829)", 'uptime': "datetime.timedelta(0, 15779, 660000)", 'CPU1': 100, 'CPU2': 99, 'CPU3': 97, 'CPU4': 100, 'RAM': 0.3653757846296351, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 50.0, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 2656, 'Power POM_5V_GPU': 0, 'Power TOT': 4782, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 22, 246850)", 'uptime': "datetime.timedelta(0, 15780, 670000)", 'CPU1': 100, 'CPU2': 97, 'CPU3': 99, 'CPU4': 97, 'RAM': 0.3653146894492565, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 50.5, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 51.0, 'Power POM_5V_CPU': 2620, 'Power POM_5V_GPU': 0, 'Power TOT': 4119, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 23, 281393)", 'uptime': "datetime.timedelta(0, 15781, 670000)", 'CPU1': 98, 'CPU2': 99, 'CPU3': 100, 'CPU4': 97, 'RAM': 0.36532060188606735, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.5, 'Temp CPU': 50.5, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 51.0, 'Power POM_5V_CPU': 2858, 'Power POM_5V_GPU': 0, 'Power TOT': 4468, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 24, 289101)", 'uptime': "datetime.timedelta(0, 15782, 670000)", 'CPU1': 98, 'CPU2': 99, 'CPU3': 98, 'CPU4': 99, 'RAM': 0.36534326622717556, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 50.5, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 2656, 'Power POM_5V_GPU': 0, 'Power TOT': 4273, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 25, 299719)", 'uptime': "datetime.timedelta(0, 15783, 670000)", 'CPU1': 99, 'CPU2': 100, 'CPU3': 97, 'CPU4': 98, 'RAM': 0.3654368798100137, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 51.0, 'Temp GPU': 51.5, 'Temp PLL': 49.5, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 3129, 'Power POM_5V_GPU': 0, 'Power TOT': 4782, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 26, 290001)", 'uptime': "datetime.timedelta(0, 15784, 670000)", 'CPU1': 99, 'CPU2': 98, 'CPU3': 100, 'CPU4': 97, 'RAM': 0.3654753106492841, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.5, 'Temp CPU': 50.5, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 51.0, 'Power POM_5V_CPU': 2974, 'Power POM_5V_GPU': 0, 'Power TOT': 4435, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 27, 309101)", 'uptime': "datetime.timedelta(0, 15785, 670000)", 'CPU1': 97, 'CPU2': 98, 'CPU3': 98, 'CPU4': 99, 'RAM': 0.3651993969314453, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.5, 'Temp CPU': 51.0, 'Temp GPU': 50.5, 'Temp PLL': 48.5, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 2737, 'Power POM_5V_GPU': 0, 'Power TOT': 4589, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 28, 255375)", 'uptime': "datetime.timedelta(0, 15786, 670000)", 'CPU1': 99, 'CPU2': 100, 'CPU3': 97, 'CPU4': 99, 'RAM': 0.3653442516333107, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 50.5, 'Temp GPU': 50.5, 'Temp PLL': 48.5, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 2580, 'Power POM_5V_GPU': 0, 'Power TOT': 4233, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 29, 297538)", 'uptime': "datetime.timedelta(0, 15787, 670000)", 'CPU1': 98, 'CPU2': 97, 'CPU3': 97, 'CPU4': 99, 'RAM': 0.3652811856406618, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.5, 'Temp CPU': 50.5, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 51.0, 'Power POM_5V_CPU': 2853, 'Power POM_5V_GPU': 0, 'Power TOT': 4629, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 30, 272261)", 'uptime': "datetime.timedelta(0, 15788, 670000)", 'CPU1': 100, 'CPU2': 100, 'CPU3': 98, 'CPU4': 100, 'RAM': 0.3652585212995536, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.5, 'Temp CPU': 50.5, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 51.0, 'Power POM_5V_CPU': 2697, 'Power POM_5V_GPU': 0, 'Power TOT': 4314, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
