Loop Run Count,Model,Device,Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class
2,resnet50,gpu,2024-11-12 01:53:37.995743+00:00,2024-11-12 01:53:38.000781+00:00,2024-11-12 01:53:38.009128+00:00,dog_1.jpg,375x500,0.0363,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
3,resnet50,gpu,2024-11-12 01:53:38.048031+00:00,2024-11-12 01:53:38.050671+00:00,2024-11-12 01:53:38.056121+00:00,1.jpg,499x381,0.0295,19.457,Border collie,Border collie
3,resnet50,gpu,2024-11-12 01:53:38.092226+00:00,2024-11-12 01:53:38.100205+00:00,2024-11-12 01:53:38.108413+00:00,cat_0.jpg,640x481,0.0397,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
3,resnet50,gpu,2024-11-12 01:53:38.149092+00:00,2024-11-12 01:53:38.151808+00:00,2024-11-12 01:53:38.160151+00:00,cat_1.jpg,441x350,0.0375,64.68,"tabby, tabby cat","tabby, tabby cat"
3,resnet50,gpu,2024-11-12 01:53:38.201439+00:00,2024-11-12 01:53:38.207798+00:00,2024-11-12 01:53:38.216571+00:00,cat_2.jpg,356x500,0.0396,99.544,Persian cat,Persian cat
3,resnet50,gpu,2024-11-12 01:53:38.242861+00:00,2024-11-12 01:53:38.247635+00:00,2024-11-12 01:53:38.252795+00:00,dog_0.jpg,375x500,0.0315,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
3,resnet50,gpu,2024-11-12 01:53:38.277420+00:00,2024-11-12 01:53:38.282011+00:00,2024-11-12 01:53:38.286638+00:00,dog_1.jpg,375x500,0.0304,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
4,resnet50,gpu,2024-11-12 01:53:38.314344+00:00,2024-11-12 01:53:38.316596+00:00,2024-11-12 01:53:38.321136+00:00,1.jpg,499x381,0.0278,19.457,Border collie,Border collie
4,resnet50,gpu,2024-11-12 01:53:38.348661+00:00,2024-11-12 01:53:38.355960+00:00,2024-11-12 01:53:38.362561+00:00,cat_0.jpg,640x481,0.0356,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
4,resnet50,gpu,2024-11-12 01:53:38.390481+00:00,2024-11-12 01:53:38.392863+00:00,2024-11-12 01:53:38.397245+00:00,cat_1.jpg,441x350,0.0278,64.68,"tabby, tabby cat","tabby, tabby cat"
4,resnet50,gpu,2024-11-12 01:53:38.424728+00:00,2024-11-12 01:53:38.429927+00:00,2024-11-12 01:53:38.434401+00:00,cat_2.jpg,356x500,0.0307,99.544,Persian cat,Persian cat
4,resnet50,gpu,2024-11-12 01:53:38.461898+00:00,2024-11-12 01:53:38.466335+00:00,2024-11-12 01:53:38.471276+00:00,dog_0.jpg,375x500,0.0304,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
4,resnet50,gpu,2024-11-12 01:53:38.498807+00:00,2024-11-12 01:53:38.503389+00:00,2024-11-12 01:53:38.508354+00:00,dog_1.jpg,375x500,0.0306,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
5,resnet50,gpu,2024-11-12 01:53:38.536099+00:00,2024-11-12 01:53:38.538392+00:00,2024-11-12 01:53:38.543032+00:00,1.jpg,499x381,0.0288,19.457,Border collie,Border collie
5,resnet50,gpu,2024-11-12 01:53:38.570977+00:00,2024-11-12 01:53:38.578310+00:00,2024-11-12 01:53:38.583560+00:00,cat_0.jpg,640x481,0.0337,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
5,resnet50,gpu,2024-11-12 01:53:38.611099+00:00,2024-11-12 01:53:38.613422+00:00,2024-11-12 01:53:38.618310+00:00,cat_1.jpg,441x350,0.0282,64.68,"tabby, tabby cat","tabby, tabby cat"
5,resnet50,gpu,2024-11-12 01:53:38.645824+00:00,2024-11-12 01:53:38.651040+00:00,2024-11-12 01:53:38.655530+00:00,cat_2.jpg,356x500,0.0306,99.544,Persian cat,Persian cat
5,resnet50,gpu,2024-11-12 01:53:38.683055+00:00,2024-11-12 01:53:38.687496+00:00,2024-11-12 01:53:38.692404+00:00,dog_0.jpg,375x500,0.0304,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
5,resnet50,gpu,2024-11-12 01:53:38.719970+00:00,2024-11-12 01:53:38.724531+00:00,2024-11-12 01:53:38.729169+00:00,dog_1.jpg,375x500,0.0302,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
6,resnet50,gpu,2024-11-12 01:53:38.756865+00:00,2024-11-12 01:53:38.759096+00:00,2024-11-12 01:53:38.763421+00:00,1.jpg,499x381,0.0285,19.457,Border collie,Border collie
6,resnet50,gpu,2024-11-12 01:53:38.791373+00:00,2024-11-12 01:53:38.798711+00:00,2024-11-12 01:53:38.804576+00:00,cat_0.jpg,640x481,0.0341,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
6,resnet50,gpu,2024-11-12 01:53:38.832205+00:00,2024-11-12 01:53:38.834531+00:00,2024-11-12 01:53:38.838901+00:00,cat_1.jpg,441x350,0.0276,64.68,"tabby, tabby cat","tabby, tabby cat"
6,resnet50,gpu,2024-11-12 01:53:38.866394+00:00,2024-11-12 01:53:38.871622+00:00,2024-11-12 01:53:38.876119+00:00,cat_2.jpg,356x500,0.0307,99.544,Persian cat,Persian cat
6,resnet50,gpu,2024-11-12 01:53:38.903688+00:00,2024-11-12 01:53:38.908114+00:00,2024-11-12 01:53:38.912591+00:00,dog_0.jpg,375x500,0.0306,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
6,resnet50,gpu,2024-11-12 01:53:38.940406+00:00,2024-11-12 01:53:38.945047+00:00,2024-11-12 01:53:38.952194+00:00,dog_1.jpg,375x500,0.0343,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
7,resnet50,gpu,2024-11-12 01:53:38.980380+00:00,2024-11-12 01:53:38.982687+00:00,2024-11-12 01:53:38.987538+00:00,1.jpg,499x381,0.0293,19.457,Border collie,Border collie
7,resnet50,gpu,2024-11-12 01:53:39.015979+00:00,2024-11-12 01:53:39.023319+00:00,2024-11-12 01:53:39.031511+00:00,cat_0.jpg,640x481,0.0364,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
7,resnet50,gpu,2024-11-12 01:53:39.059203+00:00,2024-11-12 01:53:39.061621+00:00,2024-11-12 01:53:39.065866+00:00,cat_1.jpg,441x350,0.0275,64.68,"tabby, tabby cat","tabby, tabby cat"
7,resnet50,gpu,2024-11-12 01:53:39.093421+00:00,2024-11-12 01:53:39.098643+00:00,2024-11-12 01:53:39.103004+00:00,cat_2.jpg,356x500,0.0304,99.544,Persian cat,Persian cat
7,resnet50,gpu,2024-11-12 01:53:39.130562+00:00,2024-11-12 01:53:39.134988+00:00,2024-11-12 01:53:39.139941+00:00,dog_0.jpg,375x500,0.0302,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
7,resnet50,gpu,2024-11-12 01:53:39.167519+00:00,2024-11-12 01:53:39.172117+00:00,2024-11-12 01:53:39.176696+00:00,dog_1.jpg,375x500,0.03,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
8,resnet50,gpu,2024-11-12 01:53:39.204458+00:00,2024-11-12 01:53:39.206678+00:00,2024-11-12 01:53:39.211220+00:00,1.jpg,499x381,0.0289,19.457,Border collie,Border collie
8,resnet50,gpu,2024-11-12 01:53:39.239263+00:00,2024-11-12 01:53:39.246596+00:00,2024-11-12 01:53:39.252105+00:00,cat_0.jpg,640x481,0.0339,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
8,resnet50,gpu,2024-11-12 01:53:39.279753+00:00,2024-11-12 01:53:39.282075+00:00,2024-11-12 01:53:39.286393+00:00,cat_1.jpg,441x350,0.0275,64.68,"tabby, tabby cat","tabby, tabby cat"
8,resnet50,gpu,2024-11-12 01:53:39.313894+00:00,2024-11-12 01:53:39.319068+00:00,2024-11-12 01:53:39.323640+00:00,cat_2.jpg,356x500,0.0308,99.544,Persian cat,Persian cat
8,resnet50,gpu,2024-11-12 01:53:39.351216+00:00,2024-11-12 01:53:39.355688+00:00,2024-11-12 01:53:39.360381+00:00,dog_0.jpg,375x500,0.0304,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
8,resnet50,gpu,2024-11-12 01:53:39.388007+00:00,2024-11-12 01:53:39.392578+00:00,2024-11-12 01:53:39.398724+00:00,dog_1.jpg,375x500,0.0315,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
9,resnet50,gpu,2024-11-12 01:53:39.426554+00:00,2024-11-12 01:53:39.428871+00:00,2024-11-12 01:53:39.433810+00:00,1.jpg,499x381,0.0291,19.457,Border collie,Border collie
9,resnet50,gpu,2024-11-12 01:53:39.461822+00:00,2024-11-12 01:53:39.469743+00:00,2024-11-12 01:53:39.475692+00:00,cat_0.jpg,640x481,0.035,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
9,resnet50,gpu,2024-11-12 01:53:39.503299+00:00,2024-11-12 01:53:39.505680+00:00,2024-11-12 01:53:39.510045+00:00,cat_1.jpg,441x350,0.0278,64.68,"tabby, tabby cat","tabby, tabby cat"
9,resnet50,gpu,2024-11-12 01:53:39.537567+00:00,2024-11-12 01:53:39.542747+00:00,2024-11-12 01:53:39.547273+00:00,cat_2.jpg,356x500,0.0308,99.544,Persian cat,Persian cat
9,resnet50,gpu,2024-11-12 01:53:39.574894+00:00,2024-11-12 01:53:39.579333+00:00,2024-11-12 01:53:39.583907+00:00,dog_0.jpg,375x500,0.0301,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
9,resnet50,gpu,2024-11-12 01:53:39.611480+00:00,2024-11-12 01:53:39.616052+00:00,2024-11-12 01:53:39.620989+00:00,dog_1.jpg,375x500,0.0306,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
10,resnet50,gpu,2024-11-12 01:53:39.648740+00:00,2024-11-12 01:53:39.650976+00:00,2024-11-12 01:53:39.655907+00:00,1.jpg,499x381,0.0293,19.457,Border collie,Border collie
10,resnet50,gpu,2024-11-12 01:53:39.683912+00:00,2024-11-12 01:53:39.691215+00:00,2024-11-12 01:53:39.696603+00:00,cat_0.jpg,640x481,0.0339,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
10,resnet50,gpu,2024-11-12 01:53:39.724249+00:00,2024-11-12 01:53:39.726565+00:00,2024-11-12 01:53:39.731205+00:00,cat_1.jpg,441x350,0.028,64.68,"tabby, tabby cat","tabby, tabby cat"
10,resnet50,gpu,2024-11-12 01:53:39.758745+00:00,2024-11-12 01:53:39.763970+00:00,2024-11-12 01:53:39.768626+00:00,cat_2.jpg,356x500,0.031,99.544,Persian cat,Persian cat
10,resnet50,gpu,2024-11-12 01:53:39.796221+00:00,2024-11-12 01:53:39.800665+00:00,2024-11-12 01:53:39.805308+00:00,dog_0.jpg,375x500,0.0303,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
10,resnet50,gpu,2024-11-12 01:53:39.832876+00:00,2024-11-12 01:53:39.837449+00:00,2024-11-12 01:53:39.841962+00:00,dog_1.jpg,375x500,0.0302,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
11,resnet50,gpu,2024-11-12 01:53:39.869704+00:00,2024-11-12 01:53:39.871957+00:00,2024-11-12 01:53:39.876482+00:00,1.jpg,499x381,0.0289,19.457,Border collie,Border collie
11,resnet50,gpu,2024-11-12 01:53:39.904476+00:00,2024-11-12 01:53:39.911812+00:00,2024-11-12 01:53:39.920126+00:00,cat_0.jpg,640x481,0.0372,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
11,resnet50,gpu,2024-11-12 01:53:39.948128+00:00,2024-11-12 01:53:39.950650+00:00,2024-11-12 01:53:39.957097+00:00,cat_1.jpg,441x350,0.0319,64.68,"tabby, tabby cat","tabby, tabby cat"
11,resnet50,gpu,2024-11-12 01:53:39.985030+00:00,2024-11-12 01:53:39.990351+00:00,2024-11-12 01:53:39.995142+00:00,cat_2.jpg,356x500,0.0311,99.544,Persian cat,Persian cat
11,resnet50,gpu,2024-11-12 01:53:40.022736+00:00,2024-11-12 01:53:40.027212+00:00,2024-11-12 01:53:40.031683+00:00,dog_0.jpg,375x500,0.0299,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
11,resnet50,gpu,2024-11-12 01:53:40.059244+00:00,2024-11-12 01:53:40.063921+00:00,2024-11-12 01:53:40.068383+00:00,dog_1.jpg,375x500,0.0302,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
12,resnet50,gpu,2024-11-12 01:53:40.096141+00:00,2024-11-12 01:53:40.098375+00:00,2024-11-12 01:53:40.103006+00:00,1.jpg,499x381,0.029,19.457,Border collie,Border collie
12,resnet50,gpu,2024-11-12 01:53:40.130994+00:00,2024-11-12 01:53:40.138312+00:00,2024-11-12 01:53:40.143805+00:00,cat_0.jpg,640x481,0.034,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
12,resnet50,gpu,2024-11-12 01:53:40.171491+00:00,2024-11-12 01:53:40.173820+00:00,2024-11-12 01:53:40.178194+00:00,cat_1.jpg,441x350,0.0277,64.68,"tabby, tabby cat","tabby, tabby cat"
12,resnet50,gpu,2024-11-12 01:53:40.205737+00:00,2024-11-12 01:53:40.210926+00:00,2024-11-12 01:53:40.215518+00:00,cat_2.jpg,356x500,0.0307,99.544,Persian cat,Persian cat
12,resnet50,gpu,2024-11-12 01:53:40.243074+00:00,2024-11-12 01:53:40.247563+00:00,2024-11-12 01:53:40.252097+00:00,dog_0.jpg,375x500,0.0301,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
12,resnet50,gpu,2024-11-12 01:53:40.279647+00:00,2024-11-12 01:53:40.284227+00:00,2024-11-12 01:53:40.290709+00:00,dog_1.jpg,375x500,0.0322,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
13,resnet50,gpu,2024-11-12 01:53:40.318456+00:00,2024-11-12 01:53:40.320691+00:00,2024-11-12 01:53:40.326895+00:00,1.jpg,499x381,0.0309,19.457,Border collie,Border collie
13,resnet50,gpu,2024-11-12 01:53:40.354912+00:00,2024-11-12 01:53:40.362228+00:00,2024-11-12 01:53:40.369463+00:00,cat_0.jpg,640x481,0.0358,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
13,resnet50,gpu,2024-11-12 01:53:40.397165+00:00,2024-11-12 01:53:40.399549+00:00,2024-11-12 01:53:40.404246+00:00,cat_1.jpg,441x350,0.0282,64.68,"tabby, tabby cat","tabby, tabby cat"
13,resnet50,gpu,2024-11-12 01:53:40.431762+00:00,2024-11-12 01:53:40.436987+00:00,2024-11-12 01:53:40.441556+00:00,cat_2.jpg,356x500,0.0308,99.544,Persian cat,Persian cat
13,resnet50,gpu,2024-11-12 01:53:40.469111+00:00,2024-11-12 01:53:40.473544+00:00,2024-11-12 01:53:40.482384+00:00,dog_0.jpg,375x500,0.0347,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
13,resnet50,gpu,2024-11-12 01:53:40.510147+00:00,2024-11-12 01:53:40.514774+00:00,2024-11-12 01:53:40.519458+00:00,dog_1.jpg,375x500,0.0305,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
14,resnet50,gpu,2024-11-12 01:53:40.547244+00:00,2024-11-12 01:53:40.549527+00:00,2024-11-12 01:53:40.553948+00:00,1.jpg,499x381,0.0289,19.457,Border collie,Border collie
14,resnet50,gpu,2024-11-12 01:53:40.582052+00:00,2024-11-12 01:53:40.589371+00:00,2024-11-12 01:53:40.594960+00:00,cat_0.jpg,640x481,0.0342,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
14,resnet50,gpu,2024-11-12 01:53:40.622615+00:00,2024-11-12 01:53:40.624971+00:00,2024-11-12 01:53:40.629331+00:00,cat_1.jpg,441x350,0.0277,64.68,"tabby, tabby cat","tabby, tabby cat"
14,resnet50,gpu,2024-11-12 01:53:40.656902+00:00,2024-11-12 01:53:40.662103+00:00,2024-11-12 01:53:40.666600+00:00,cat_2.jpg,356x500,0.0308,99.544,Persian cat,Persian cat
14,resnet50,gpu,2024-11-12 01:53:40.694173+00:00,2024-11-12 01:53:40.698608+00:00,2024-11-12 01:53:40.703194+00:00,dog_0.jpg,375x500,0.0301,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
14,resnet50,gpu,2024-11-12 01:53:40.730729+00:00,2024-11-12 01:53:40.735293+00:00,2024-11-12 01:53:40.739904+00:00,dog_1.jpg,375x500,0.0303,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
15,resnet50,gpu,2024-11-12 01:53:40.767706+00:00,2024-11-12 01:53:40.769944+00:00,2024-11-12 01:53:40.774502+00:00,1.jpg,499x381,0.0291,19.457,Border collie,Border collie
15,resnet50,gpu,2024-11-12 01:53:40.802565+00:00,2024-11-12 01:53:40.809897+00:00,2024-11-12 01:53:40.815256+00:00,cat_0.jpg,640x481,0.034,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
15,resnet50,gpu,2024-11-12 01:53:40.842881+00:00,2024-11-12 01:53:40.845234+00:00,2024-11-12 01:53:40.849590+00:00,cat_1.jpg,441x350,0.0279,64.68,"tabby, tabby cat","tabby, tabby cat"
15,resnet50,gpu,2024-11-12 01:53:40.877191+00:00,2024-11-12 01:53:40.882403+00:00,2024-11-12 01:53:40.886858+00:00,cat_2.jpg,356x500,0.0308,99.544,Persian cat,Persian cat
15,resnet50,gpu,2024-11-12 01:53:40.914304+00:00,2024-11-12 01:53:40.918882+00:00,2024-11-12 01:53:40.923704+00:00,dog_0.jpg,375x500,0.0313,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
15,resnet50,gpu,2024-11-12 01:53:40.948572+00:00,2024-11-12 01:53:40.953389+00:00,2024-11-12 01:53:40.960279+00:00,dog_1.jpg,375x500,0.034,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
16,resnet50,gpu,2024-11-12 01:53:40.985704+00:00,2024-11-12 01:53:40.988106+00:00,2024-11-12 01:53:40.992965+00:00,1.jpg,499x381,0.0294,19.457,Border collie,Border collie
16,resnet50,gpu,2024-11-12 01:53:41.018340+00:00,2024-11-12 01:53:41.025717+00:00,2024-11-12 01:53:41.031657+00:00,cat_0.jpg,640x481,0.0344,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
16,resnet50,gpu,2024-11-12 01:53:41.055603+00:00,2024-11-12 01:53:41.057952+00:00,2024-11-12 01:53:41.062673+00:00,cat_1.jpg,441x350,0.0281,64.68,"tabby, tabby cat","tabby, tabby cat"
16,resnet50,gpu,2024-11-12 01:53:41.086594+00:00,2024-11-12 01:53:41.091819+00:00,2024-11-12 01:53:41.096170+00:00,cat_2.jpg,356x500,0.0307,99.544,Persian cat,Persian cat
16,resnet50,gpu,2024-11-12 01:53:41.120159+00:00,2024-11-12 01:53:41.124599+00:00,2024-11-12 01:53:41.128956+00:00,dog_0.jpg,375x500,0.0299,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
16,resnet50,gpu,2024-11-12 01:53:41.152849+00:00,2024-11-12 01:53:41.157423+00:00,2024-11-12 01:53:41.161982+00:00,dog_1.jpg,375x500,0.0303,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
17,resnet50,gpu,2024-11-12 01:53:41.186133+00:00,2024-11-12 01:53:41.188391+00:00,2024-11-12 01:53:41.192960+00:00,1.jpg,499x381,0.0279,19.457,Border collie,Border collie
17,resnet50,gpu,2024-11-12 01:53:41.216829+00:00,2024-11-12 01:53:41.224212+00:00,2024-11-12 01:53:41.232454+00:00,cat_0.jpg,640x481,0.0373,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
17,resnet50,gpu,2024-11-12 01:53:41.256991+00:00,2024-11-12 01:53:41.259326+00:00,2024-11-12 01:53:41.263709+00:00,cat_1.jpg,441x350,0.0279,64.68,"tabby, tabby cat","tabby, tabby cat"
17,resnet50,gpu,2024-11-12 01:53:41.287782+00:00,2024-11-12 01:53:41.292998+00:00,2024-11-12 01:53:41.297989+00:00,cat_2.jpg,356x500,0.0314,99.544,Persian cat,Persian cat
17,resnet50,gpu,2024-11-12 01:53:41.321984+00:00,2024-11-12 01:53:41.326420+00:00,2024-11-12 01:53:41.331635+00:00,dog_0.jpg,375x500,0.0308,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
17,resnet50,gpu,2024-11-12 01:53:41.355604+00:00,2024-11-12 01:53:41.360176+00:00,2024-11-12 01:53:41.364742+00:00,dog_1.jpg,375x500,0.0303,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
18,resnet50,gpu,2024-11-12 01:53:41.388822+00:00,2024-11-12 01:53:41.391039+00:00,2024-11-12 01:53:41.395952+00:00,1.jpg,499x381,0.0283,19.457,Border collie,Border collie
18,resnet50,gpu,2024-11-12 01:53:41.419898+00:00,2024-11-12 01:53:41.427191+00:00,2024-11-12 01:53:41.432964+00:00,cat_0.jpg,640x481,0.0353,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
18,resnet50,gpu,2024-11-12 01:53:41.458436+00:00,2024-11-12 01:53:41.460784+00:00,2024-11-12 01:53:41.465554+00:00,cat_1.jpg,441x350,0.0283,64.68,"tabby, tabby cat","tabby, tabby cat"
18,resnet50,gpu,2024-11-12 01:53:41.489460+00:00,2024-11-12 01:53:41.494661+00:00,2024-11-12 01:53:41.499169+00:00,cat_2.jpg,356x500,0.031,99.544,Persian cat,Persian cat
18,resnet50,gpu,2024-11-12 01:53:41.523219+00:00,2024-11-12 01:53:41.527675+00:00,2024-11-12 01:53:41.532315+00:00,dog_0.jpg,375x500,0.0303,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
18,resnet50,gpu,2024-11-12 01:53:41.556294+00:00,2024-11-12 01:53:41.560863+00:00,2024-11-12 01:53:41.565453+00:00,dog_1.jpg,375x500,0.0302,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
19,resnet50,gpu,2024-11-12 01:53:41.589526+00:00,2024-11-12 01:53:41.591762+00:00,2024-11-12 01:53:41.598240+00:00,1.jpg,499x381,0.0299,19.457,Border collie,Border collie
19,resnet50,gpu,2024-11-12 01:53:41.622256+00:00,2024-11-12 01:53:41.629550+00:00,2024-11-12 01:53:41.634701+00:00,cat_0.jpg,640x481,0.0337,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
19,resnet50,gpu,2024-11-12 01:53:41.659965+00:00,2024-11-12 01:53:41.662334+00:00,2024-11-12 01:53:41.667148+00:00,cat_1.jpg,441x350,0.0281,64.68,"tabby, tabby cat","tabby, tabby cat"
19,resnet50,gpu,2024-11-12 01:53:41.690849+00:00,2024-11-12 01:53:41.696067+00:00,2024-11-12 01:53:41.702301+00:00,cat_2.jpg,356x500,0.0323,99.544,Persian cat,Persian cat
19,resnet50,gpu,2024-11-12 01:53:41.726025+00:00,2024-11-12 01:53:41.730474+00:00,2024-11-12 01:53:41.736623+00:00,dog_0.jpg,375x500,0.0315,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
19,resnet50,gpu,2024-11-12 01:53:41.760406+00:00,2024-11-12 01:53:41.764985+00:00,2024-11-12 01:53:41.771076+00:00,dog_1.jpg,375x500,0.0317,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
20,resnet50,gpu,2024-11-12 01:53:41.795099+00:00,2024-11-12 01:53:41.797348+00:00,2024-11-12 01:53:41.803522+00:00,1.jpg,499x381,0.0293,19.457,Border collie,Border collie
20,resnet50,gpu,2024-11-12 01:53:41.827247+00:00,2024-11-12 01:53:41.834599+00:00,2024-11-12 01:53:41.840537+00:00,cat_0.jpg,640x481,0.0354,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
20,resnet50,gpu,2024-11-12 01:53:41.864856+00:00,2024-11-12 01:53:41.867190+00:00,2024-11-12 01:53:41.871631+00:00,cat_1.jpg,441x350,0.0277,64.68,"tabby, tabby cat","tabby, tabby cat"
20,resnet50,gpu,2024-11-12 01:53:41.895373+00:00,2024-11-12 01:53:41.900552+00:00,2024-11-12 01:53:41.904828+00:00,cat_2.jpg,356x500,0.0309,99.544,Persian cat,Persian cat
20,resnet50,gpu,2024-11-12 01:53:41.929057+00:00,2024-11-12 01:53:41.933624+00:00,2024-11-12 01:53:41.940335+00:00,dog_0.jpg,375x500,0.0334,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
20,resnet50,gpu,2024-11-12 01:53:41.965481+00:00,2024-11-12 01:53:41.970333+00:00,2024-11-12 01:53:41.976840+00:00,dog_1.jpg,375x500,0.0329,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
21,resnet50,gpu,2024-11-12 01:53:42.001406+00:00,2024-11-12 01:53:42.003756+00:00,2024-11-12 01:53:42.008599+00:00,1.jpg,499x381,0.0282,19.457,Border collie,Border collie
21,resnet50,gpu,2024-11-12 01:53:42.032424+00:00,2024-11-12 01:53:42.039763+00:00,2024-11-12 01:53:42.045587+00:00,cat_0.jpg,640x481,0.0353,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
21,resnet50,gpu,2024-11-12 01:53:42.069879+00:00,2024-11-12 01:53:42.072267+00:00,2024-11-12 01:53:42.077443+00:00,cat_1.jpg,441x350,0.0286,64.68,"tabby, tabby cat","tabby, tabby cat"
21,resnet50,gpu,2024-11-12 01:53:42.101276+00:00,2024-11-12 01:53:42.106484+00:00,2024-11-12 01:53:42.111012+00:00,cat_2.jpg,356x500,0.031,99.544,Persian cat,Persian cat
21,resnet50,gpu,2024-11-12 01:53:42.135078+00:00,2024-11-12 01:53:42.139547+00:00,2024-11-12 01:53:42.144517+00:00,dog_0.jpg,375x500,0.0305,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
21,resnet50,gpu,2024-11-12 01:53:42.168437+00:00,2024-11-12 01:53:42.173011+00:00,2024-11-12 01:53:42.178096+00:00,dog_1.jpg,375x500,0.0308,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
22,resnet50,gpu,2024-11-12 01:53:42.202247+00:00,2024-11-12 01:53:42.204524+00:00,2024-11-12 01:53:42.209056+00:00,1.jpg,499x381,0.0279,19.457,Border collie,Border collie
22,resnet50,gpu,2024-11-12 01:53:42.232935+00:00,2024-11-12 01:53:42.240237+00:00,2024-11-12 01:53:42.245709+00:00,cat_0.jpg,640x481,0.0341,18.875,"pop bottle, soda bottle","pop bottle, soda bottle"
22,resnet50,gpu,2024-11-12 01:53:42.271550+00:00,2024-11-12 01:53:42.275615+00:00,2024-11-12 01:53:42.280894+00:00,cat_1.jpg,441x350,0.0313,64.68,"tabby, tabby cat","tabby, tabby cat"
22,resnet50,gpu,2024-11-12 01:53:42.304743+00:00,2024-11-12 01:53:42.309919+00:00,2024-11-12 01:53:42.314432+00:00,cat_2.jpg,356x500,0.0307,99.544,Persian cat,Persian cat
22,resnet50,gpu,2024-11-12 01:53:42.338254+00:00,2024-11-12 01:53:42.342685+00:00,2024-11-12 01:53:42.347406+00:00,dog_0.jpg,375x500,0.0302,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
