Loop Run Count,Model,Device,Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class
48,squeezenet,cpu,2024-11-12 01:32:49.277683+00:00,2024-11-12 01:32:49.284894+00:00,2024-11-12 01:32:49.295632+00:00,cat_2.jpg,356x500,0.0932,99.602,Persian cat,Persian cat
48,squeezenet,cpu,2024-11-12 01:32:49.372554+00:00,2024-11-12 01:32:49.377172+00:00,2024-11-12 01:32:49.393958+00:00,dog_0.jpg,375x500,0.0893,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
48,squeezenet,cpu,2024-11-12 01:32:49.463044+00:00,2024-11-12 01:32:49.467791+00:00,2024-11-12 01:32:49.484584+00:00,dog_1.jpg,375x500,0.0945,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
49,squeezenet,cpu,2024-11-12 01:32:49.558835+00:00,2024-11-12 01:32:49.561258+00:00,2024-11-12 01:32:49.577067+00:00,1.jpg,499x381,0.1375,36.797,Italian greyhound,Italian greyhound
49,squeezenet,cpu,2024-11-12 01:32:49.697413+00:00,2024-11-12 01:32:49.704871+00:00,2024-11-12 01:32:49.715055+00:00,cat_0.jpg,640x481,0.0988,21.239,"tabby, tabby cat","tabby, tabby cat"
49,squeezenet,cpu,2024-11-12 01:32:49.797837+00:00,2024-11-12 01:32:49.800334+00:00,2024-11-12 01:32:49.808690+00:00,cat_1.jpg,441x350,0.0847,50.415,"tabby, tabby cat","tabby, tabby cat"
49,squeezenet,cpu,2024-11-12 01:32:49.883636+00:00,2024-11-12 01:32:49.888970+00:00,2024-11-12 01:32:49.898468+00:00,cat_2.jpg,356x500,0.1329,99.602,Persian cat,Persian cat
49,squeezenet,cpu,2024-11-12 01:32:50.018109+00:00,2024-11-12 01:32:50.022627+00:00,2024-11-12 01:32:50.037478+00:00,dog_0.jpg,375x500,0.1628,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
49,squeezenet,cpu,2024-11-12 01:32:50.182075+00:00,2024-11-12 01:32:50.186854+00:00,2024-11-12 01:32:50.200071+00:00,dog_1.jpg,375x500,0.1272,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
50,squeezenet,cpu,2024-11-12 01:32:50.311273+00:00,2024-11-12 01:32:50.313669+00:00,2024-11-12 01:32:50.322653+00:00,1.jpg,499x381,0.1118,36.797,Italian greyhound,Italian greyhound
50,squeezenet,cpu,2024-11-12 01:32:50.424300+00:00,2024-11-12 01:32:50.431787+00:00,2024-11-12 01:32:50.444027+00:00,cat_0.jpg,640x481,0.1001,21.239,"tabby, tabby cat","tabby, tabby cat"
50,squeezenet,cpu,2024-11-12 01:32:50.526038+00:00,2024-11-12 01:32:50.528499+00:00,2024-11-12 01:32:50.537587+00:00,cat_1.jpg,441x350,0.127,50.415,"tabby, tabby cat","tabby, tabby cat"
50,squeezenet,cpu,2024-11-12 01:32:50.654139+00:00,2024-11-12 01:32:50.659535+00:00,2024-11-12 01:32:50.674068+00:00,cat_2.jpg,356x500,0.1201,99.602,Persian cat,Persian cat
50,squeezenet,cpu,2024-11-12 01:32:50.775833+00:00,2024-11-12 01:32:50.780391+00:00,2024-11-12 01:32:50.790487+00:00,dog_0.jpg,375x500,0.0986,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
50,squeezenet,cpu,2024-11-12 01:32:50.875511+00:00,2024-11-12 01:32:50.880247+00:00,2024-11-12 01:32:50.889950+00:00,dog_1.jpg,375x500,0.0949,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
51,squeezenet,cpu,2024-11-12 01:32:50.971748+00:00,2024-11-12 01:32:50.974128+00:00,2024-11-12 01:32:50.985889+00:00,1.jpg,499x381,0.0926,36.797,Italian greyhound,Italian greyhound
51,squeezenet,cpu,2024-11-12 01:32:51.065490+00:00,2024-11-12 01:32:51.073005+00:00,2024-11-12 01:32:51.083585+00:00,cat_0.jpg,640x481,0.0947,21.239,"tabby, tabby cat","tabby, tabby cat"
51,squeezenet,cpu,2024-11-12 01:32:51.161285+00:00,2024-11-12 01:32:51.163772+00:00,2024-11-12 01:32:51.172881+00:00,cat_1.jpg,441x350,0.0965,50.415,"tabby, tabby cat","tabby, tabby cat"
51,squeezenet,cpu,2024-11-12 01:32:51.259461+00:00,2024-11-12 01:32:51.264766+00:00,2024-11-12 01:32:51.277085+00:00,cat_2.jpg,356x500,0.1125,99.602,Persian cat,Persian cat
51,squeezenet,cpu,2024-11-12 01:32:51.373037+00:00,2024-11-12 01:32:51.377604+00:00,2024-11-12 01:32:51.389595+00:00,dog_0.jpg,375x500,0.1058,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
51,squeezenet,cpu,2024-11-12 01:32:51.480419+00:00,2024-11-12 01:32:51.485167+00:00,2024-11-12 01:32:51.494736+00:00,dog_1.jpg,375x500,0.1048,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
52,squeezenet,cpu,2024-11-12 01:32:51.586540+00:00,2024-11-12 01:32:51.588953+00:00,2024-11-12 01:32:51.601397+00:00,1.jpg,499x381,0.1214,36.797,Italian greyhound,Italian greyhound
52,squeezenet,cpu,2024-11-12 01:32:51.709518+00:00,2024-11-12 01:32:51.716964+00:00,2024-11-12 01:32:51.726130+00:00,cat_0.jpg,640x481,0.0901,21.239,"tabby, tabby cat","tabby, tabby cat"
52,squeezenet,cpu,2024-11-12 01:32:51.800761+00:00,2024-11-12 01:32:51.803229+00:00,2024-11-12 01:32:51.813032+00:00,cat_1.jpg,441x350,0.0779,50.415,"tabby, tabby cat","tabby, tabby cat"
52,squeezenet,cpu,2024-11-12 01:32:51.879818+00:00,2024-11-12 01:32:51.885184+00:00,2024-11-12 01:32:51.900855+00:00,cat_2.jpg,356x500,0.0799,99.602,Persian cat,Persian cat
52,squeezenet,cpu,2024-11-12 01:32:51.961325+00:00,2024-11-12 01:32:51.965880+00:00,2024-11-12 01:32:51.972625+00:00,dog_0.jpg,375x500,0.0851,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
52,squeezenet,cpu,2024-11-12 01:32:52.047618+00:00,2024-11-12 01:32:52.052340+00:00,2024-11-12 01:32:52.065876+00:00,dog_1.jpg,375x500,0.1067,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
53,squeezenet,cpu,2024-11-12 01:32:52.155684+00:00,2024-11-12 01:32:52.160193+00:00,2024-11-12 01:32:52.168075+00:00,1.jpg,499x381,0.0655,36.797,Italian greyhound,Italian greyhound
53,squeezenet,cpu,2024-11-12 01:32:52.222306+00:00,2024-11-12 01:32:52.229769+00:00,2024-11-12 01:32:52.237533+00:00,cat_0.jpg,640x481,0.0781,21.239,"tabby, tabby cat","tabby, tabby cat"
53,squeezenet,cpu,2024-11-12 01:32:52.301568+00:00,2024-11-12 01:32:52.304083+00:00,2024-11-12 01:32:52.310544+00:00,cat_1.jpg,441x350,0.0652,50.415,"tabby, tabby cat","tabby, tabby cat"
53,squeezenet,cpu,2024-11-12 01:32:52.367993+00:00,2024-11-12 01:32:52.373368+00:00,2024-11-12 01:32:52.380481+00:00,cat_2.jpg,356x500,0.066,99.602,Persian cat,Persian cat
53,squeezenet,cpu,2024-11-12 01:32:52.435082+00:00,2024-11-12 01:32:52.439747+00:00,2024-11-12 01:32:52.446634+00:00,dog_0.jpg,375x500,0.0647,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
53,squeezenet,cpu,2024-11-12 01:32:52.500916+00:00,2024-11-12 01:32:52.505720+00:00,2024-11-12 01:32:52.512656+00:00,dog_1.jpg,375x500,0.0651,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
54,squeezenet,cpu,2024-11-12 01:32:52.567306+00:00,2024-11-12 01:32:52.569773+00:00,2024-11-12 01:32:52.579175+00:00,1.jpg,499x381,0.1339,36.797,Italian greyhound,Italian greyhound
54,squeezenet,cpu,2024-11-12 01:32:52.702874+00:00,2024-11-12 01:32:52.710314+00:00,2024-11-12 01:32:52.722163+00:00,cat_0.jpg,640x481,0.0974,21.239,"tabby, tabby cat","tabby, tabby cat"
54,squeezenet,cpu,2024-11-12 01:32:52.801518+00:00,2024-11-12 01:32:52.804037+00:00,2024-11-12 01:32:52.816951+00:00,cat_1.jpg,441x350,0.1107,50.415,"tabby, tabby cat","tabby, tabby cat"
54,squeezenet,cpu,2024-11-12 01:32:52.913804+00:00,2024-11-12 01:32:52.919106+00:00,2024-11-12 01:32:52.928548+00:00,cat_2.jpg,356x500,0.0913,99.602,Persian cat,Persian cat
54,squeezenet,cpu,2024-11-12 01:32:53.006234+00:00,2024-11-12 01:32:53.010806+00:00,2024-11-12 01:32:53.020213+00:00,dog_0.jpg,375x500,0.0992,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
54,squeezenet,cpu,2024-11-12 01:32:53.106533+00:00,2024-11-12 01:32:53.111279+00:00,2024-11-12 01:32:53.124191+00:00,dog_1.jpg,375x500,0.1171,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
55,squeezenet,cpu,2024-11-12 01:32:53.224994+00:00,2024-11-12 01:32:53.227399+00:00,2024-11-12 01:32:53.235961+00:00,1.jpg,499x381,0.0973,36.797,Italian greyhound,Italian greyhound
55,squeezenet,cpu,2024-11-12 01:32:53.323477+00:00,2024-11-12 01:32:53.331113+00:00,2024-11-12 01:32:53.341621+00:00,cat_0.jpg,640x481,0.0936,21.239,"tabby, tabby cat","tabby, tabby cat"
55,squeezenet,cpu,2024-11-12 01:32:53.418200+00:00,2024-11-12 01:32:53.420711+00:00,2024-11-12 01:32:53.429826+00:00,cat_1.jpg,441x350,0.084,50.415,"tabby, tabby cat","tabby, tabby cat"
55,squeezenet,cpu,2024-11-12 01:32:53.503314+00:00,2024-11-12 01:32:53.509143+00:00,2024-11-12 01:32:53.518593+00:00,cat_2.jpg,356x500,0.1015,99.602,Persian cat,Persian cat
55,squeezenet,cpu,2024-11-12 01:32:53.606567+00:00,2024-11-12 01:32:53.611129+00:00,2024-11-12 01:32:53.618479+00:00,dog_0.jpg,375x500,0.1133,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
55,squeezenet,cpu,2024-11-12 01:32:53.720974+00:00,2024-11-12 01:32:53.725702+00:00,2024-11-12 01:32:53.735467+00:00,dog_1.jpg,375x500,0.0928,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
56,squeezenet,cpu,2024-11-12 01:32:53.815488+00:00,2024-11-12 01:32:53.817845+00:00,2024-11-12 01:32:53.827429+00:00,1.jpg,499x381,0.0901,36.797,Italian greyhound,Italian greyhound
56,squeezenet,cpu,2024-11-12 01:32:53.906648+00:00,2024-11-12 01:32:53.914095+00:00,2024-11-12 01:32:53.924500+00:00,cat_0.jpg,640x481,0.0935,21.239,"tabby, tabby cat","tabby, tabby cat"
56,squeezenet,cpu,2024-11-12 01:32:54.001227+00:00,2024-11-12 01:32:54.003726+00:00,2024-11-12 01:32:54.012921+00:00,cat_1.jpg,441x350,0.1118,50.415,"tabby, tabby cat","tabby, tabby cat"
56,squeezenet,cpu,2024-11-12 01:32:54.114646+00:00,2024-11-12 01:32:54.119987+00:00,2024-11-12 01:32:54.128516+00:00,cat_2.jpg,356x500,0.1006,99.602,Persian cat,Persian cat
56,squeezenet,cpu,2024-11-12 01:32:54.216417+00:00,2024-11-12 01:32:54.220985+00:00,2024-11-12 01:32:54.230394+00:00,dog_0.jpg,375x500,0.0959,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
56,squeezenet,cpu,2024-11-12 01:32:54.316266+00:00,2024-11-12 01:32:54.321129+00:00,2024-11-12 01:32:54.331279+00:00,dog_1.jpg,375x500,0.098,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
57,squeezenet,cpu,2024-11-12 01:32:54.415604+00:00,2024-11-12 01:32:54.417972+00:00,2024-11-12 01:32:54.426644+00:00,1.jpg,499x381,0.0928,36.797,Italian greyhound,Italian greyhound
57,squeezenet,cpu,2024-11-12 01:32:54.509527+00:00,2024-11-12 01:32:54.517252+00:00,2024-11-12 01:32:54.529773+00:00,cat_0.jpg,640x481,0.166,21.239,"tabby, tabby cat","tabby, tabby cat"
57,squeezenet,cpu,2024-11-12 01:32:54.676643+00:00,2024-11-12 01:32:54.679116+00:00,2024-11-12 01:32:54.693355+00:00,cat_1.jpg,441x350,0.1467,50.415,"tabby, tabby cat","tabby, tabby cat"
57,squeezenet,cpu,2024-11-12 01:32:54.825010+00:00,2024-11-12 01:32:54.830336+00:00,2024-11-12 01:32:54.844289+00:00,cat_2.jpg,356x500,0.1243,99.602,Persian cat,Persian cat
57,squeezenet,cpu,2024-11-12 01:32:54.950502+00:00,2024-11-12 01:32:54.955113+00:00,2024-11-12 01:32:54.972991+00:00,dog_0.jpg,375x500,0.1619,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
57,squeezenet,cpu,2024-11-12 01:32:55.114150+00:00,2024-11-12 01:32:55.118936+00:00,2024-11-12 01:32:55.131439+00:00,dog_1.jpg,375x500,0.112,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
58,squeezenet,cpu,2024-11-12 01:32:55.227497+00:00,2024-11-12 01:32:55.229879+00:00,2024-11-12 01:32:55.239471+00:00,1.jpg,499x381,0.0926,36.797,Italian greyhound,Italian greyhound
58,squeezenet,cpu,2024-11-12 01:32:55.321500+00:00,2024-11-12 01:32:55.329011+00:00,2024-11-12 01:32:55.339371+00:00,cat_0.jpg,640x481,0.0945,21.239,"tabby, tabby cat","tabby, tabby cat"
58,squeezenet,cpu,2024-11-12 01:32:55.417164+00:00,2024-11-12 01:32:55.419662+00:00,2024-11-12 01:32:55.428838+00:00,cat_1.jpg,441x350,0.0875,50.415,"tabby, tabby cat","tabby, tabby cat"
58,squeezenet,cpu,2024-11-12 01:32:55.505709+00:00,2024-11-12 01:32:55.511043+00:00,2024-11-12 01:32:55.520419+00:00,cat_2.jpg,356x500,0.1077,99.602,Persian cat,Persian cat
58,squeezenet,cpu,2024-11-12 01:32:55.615280+00:00,2024-11-12 01:32:55.623679+00:00,2024-11-12 01:32:55.646042+00:00,dog_0.jpg,375x500,0.1398,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
58,squeezenet,cpu,2024-11-12 01:32:55.756257+00:00,2024-11-12 01:32:55.761000+00:00,2024-11-12 01:32:55.773168+00:00,dog_1.jpg,375x500,0.1006,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
59,squeezenet,cpu,2024-11-12 01:32:55.858753+00:00,2024-11-12 01:32:55.861143+00:00,2024-11-12 01:32:55.870850+00:00,1.jpg,499x381,0.0967,36.797,Italian greyhound,Italian greyhound
59,squeezenet,cpu,2024-11-12 01:32:55.956586+00:00,2024-11-12 01:32:55.964022+00:00,2024-11-12 01:32:55.973477+00:00,cat_0.jpg,640x481,0.0906,21.239,"tabby, tabby cat","tabby, tabby cat"
59,squeezenet,cpu,2024-11-12 01:32:56.048312+00:00,2024-11-12 01:32:56.050806+00:00,2024-11-12 01:32:56.062821+00:00,cat_1.jpg,441x350,0.082,50.415,"tabby, tabby cat","tabby, tabby cat"
59,squeezenet,cpu,2024-11-12 01:32:56.131461+00:00,2024-11-12 01:32:56.136793+00:00,2024-11-12 01:32:56.145352+00:00,cat_2.jpg,356x500,0.0888,99.602,Persian cat,Persian cat
59,squeezenet,cpu,2024-11-12 01:32:56.221349+00:00,2024-11-12 01:32:56.225935+00:00,2024-11-12 01:32:56.234554+00:00,dog_0.jpg,375x500,0.0896,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
59,squeezenet,cpu,2024-11-12 01:32:56.312622+00:00,2024-11-12 01:32:56.317298+00:00,2024-11-12 01:32:56.325933+00:00,dog_1.jpg,375x500,0.0914,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
60,squeezenet,cpu,2024-11-12 01:32:56.405311+00:00,2024-11-12 01:32:56.407715+00:00,2024-11-12 01:32:56.417263+00:00,1.jpg,499x381,0.0874,36.797,Italian greyhound,Italian greyhound
60,squeezenet,cpu,2024-11-12 01:32:56.493813+00:00,2024-11-12 01:32:56.501264+00:00,2024-11-12 01:32:56.511657+00:00,cat_0.jpg,640x481,0.1046,21.239,"tabby, tabby cat","tabby, tabby cat"
60,squeezenet,cpu,2024-11-12 01:32:56.600110+00:00,2024-11-12 01:32:56.602565+00:00,2024-11-12 01:32:56.612360+00:00,cat_1.jpg,441x350,0.1245,50.415,"tabby, tabby cat","tabby, tabby cat"
60,squeezenet,cpu,2024-11-12 01:32:56.725719+00:00,2024-11-12 01:32:56.731075+00:00,2024-11-12 01:32:56.741612+00:00,cat_2.jpg,356x500,0.1328,99.602,Persian cat,Persian cat
60,squeezenet,cpu,2024-11-12 01:32:56.860188+00:00,2024-11-12 01:32:56.864758+00:00,2024-11-12 01:32:56.879655+00:00,dog_0.jpg,375x500,0.1425,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
60,squeezenet,cpu,2024-11-12 01:32:57.003824+00:00,2024-11-12 01:32:57.008550+00:00,2024-11-12 01:32:57.021567+00:00,dog_1.jpg,375x500,0.1254,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
61,squeezenet,cpu,2024-11-12 01:32:57.131172+00:00,2024-11-12 01:32:57.133579+00:00,2024-11-12 01:32:57.144699+00:00,1.jpg,499x381,0.0969,36.797,Italian greyhound,Italian greyhound
61,squeezenet,cpu,2024-11-12 01:32:57.229192+00:00,2024-11-12 01:32:57.236640+00:00,2024-11-12 01:32:57.257681+00:00,cat_0.jpg,640x481,0.1505,21.239,"tabby, tabby cat","tabby, tabby cat"
61,squeezenet,cpu,2024-11-12 01:32:57.381434+00:00,2024-11-12 01:32:57.383911+00:00,2024-11-12 01:32:57.394511+00:00,cat_1.jpg,441x350,0.0992,50.415,"tabby, tabby cat","tabby, tabby cat"
61,squeezenet,cpu,2024-11-12 01:32:57.481685+00:00,2024-11-12 01:32:57.487028+00:00,2024-11-12 01:32:57.496750+00:00,cat_2.jpg,356x500,0.1172,99.602,Persian cat,Persian cat
61,squeezenet,cpu,2024-11-12 01:32:57.600502+00:00,2024-11-12 01:32:57.607617+00:00,2024-11-12 01:32:57.620799+00:00,dog_0.jpg,375x500,0.1132,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
61,squeezenet,cpu,2024-11-12 01:32:57.714813+00:00,2024-11-12 01:32:57.719537+00:00,2024-11-12 01:32:57.729172+00:00,dog_1.jpg,375x500,0.0927,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
62,squeezenet,cpu,2024-11-12 01:32:57.809315+00:00,2024-11-12 01:32:57.811717+00:00,2024-11-12 01:32:57.823630+00:00,1.jpg,499x381,0.0836,36.797,Italian greyhound,Italian greyhound
62,squeezenet,cpu,2024-11-12 01:32:57.893990+00:00,2024-11-12 01:32:57.901454+00:00,2024-11-12 01:32:57.909303+00:00,cat_0.jpg,640x481,0.0706,21.239,"tabby, tabby cat","tabby, tabby cat"
62,squeezenet,cpu,2024-11-12 01:32:57.965742+00:00,2024-11-12 01:32:57.968240+00:00,2024-11-12 01:32:57.988453+00:00,cat_1.jpg,441x350,0.1214,50.415,"tabby, tabby cat","tabby, tabby cat"
62,squeezenet,cpu,2024-11-12 01:32:58.088832+00:00,2024-11-12 01:32:58.094156+00:00,2024-11-12 01:32:58.106003+00:00,cat_2.jpg,356x500,0.1134,99.602,Persian cat,Persian cat
62,squeezenet,cpu,2024-11-12 01:32:58.203808+00:00,2024-11-12 01:32:58.208360+00:00,2024-11-12 01:32:58.220840+00:00,dog_0.jpg,375x500,0.1227,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
62,squeezenet,cpu,2024-11-12 01:32:58.328172+00:00,2024-11-12 01:32:58.332879+00:00,2024-11-12 01:32:58.345059+00:00,dog_1.jpg,375x500,0.1161,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
63,squeezenet,cpu,2024-11-12 01:32:58.445564+00:00,2024-11-12 01:32:58.447948+00:00,2024-11-12 01:32:58.457300+00:00,1.jpg,499x381,0.0901,36.797,Italian greyhound,Italian greyhound
63,squeezenet,cpu,2024-11-12 01:32:58.537216+00:00,2024-11-12 01:32:58.544662+00:00,2024-11-12 01:32:58.555453+00:00,cat_0.jpg,640x481,0.1431,21.239,"tabby, tabby cat","tabby, tabby cat"
63,squeezenet,cpu,2024-11-12 01:32:58.681497+00:00,2024-11-12 01:32:58.684009+00:00,2024-11-12 01:32:58.698269+00:00,cat_1.jpg,441x350,0.1371,50.415,"tabby, tabby cat","tabby, tabby cat"
63,squeezenet,cpu,2024-11-12 01:32:58.820240+00:00,2024-11-12 01:32:58.825565+00:00,2024-11-12 01:32:58.839396+00:00,cat_2.jpg,356x500,0.1214,99.602,Persian cat,Persian cat
63,squeezenet,cpu,2024-11-12 01:32:58.942755+00:00,2024-11-12 01:32:58.947328+00:00,2024-11-12 01:32:58.957529+00:00,dog_0.jpg,375x500,0.1102,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
63,squeezenet,cpu,2024-11-12 01:32:59.054578+00:00,2024-11-12 01:32:59.059269+00:00,2024-11-12 01:32:59.076509+00:00,dog_1.jpg,375x500,0.106,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
64,squeezenet,cpu,2024-11-12 01:32:59.161934+00:00,2024-11-12 01:32:59.164358+00:00,2024-11-12 01:32:59.178024+00:00,1.jpg,499x381,0.0987,36.797,Italian greyhound,Italian greyhound
64,squeezenet,cpu,2024-11-12 01:32:59.262093+00:00,2024-11-12 01:32:59.269613+00:00,2024-11-12 01:32:59.293985+00:00,cat_0.jpg,640x481,0.1439,21.239,"tabby, tabby cat","tabby, tabby cat"
64,squeezenet,cpu,2024-11-12 01:32:59.407171+00:00,2024-11-12 01:32:59.409673+00:00,2024-11-12 01:32:59.420383+00:00,cat_1.jpg,441x350,0.1113,50.415,"tabby, tabby cat","tabby, tabby cat"
64,squeezenet,cpu,2024-11-12 01:32:59.520154+00:00,2024-11-12 01:32:59.525485+00:00,2024-11-12 01:32:59.543067+00:00,cat_2.jpg,356x500,0.1508,99.602,Persian cat,Persian cat
64,squeezenet,cpu,2024-11-12 01:32:59.672139+00:00,2024-11-12 01:32:59.676882+00:00,2024-11-12 01:32:59.688887+00:00,dog_0.jpg,375x500,0.1218,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
64,squeezenet,cpu,2024-11-12 01:32:59.795742+00:00,2024-11-12 01:32:59.800461+00:00,2024-11-12 01:32:59.811383+00:00,dog_1.jpg,375x500,0.1123,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
65,squeezenet,cpu,2024-11-12 01:32:59.909476+00:00,2024-11-12 01:32:59.911899+00:00,2024-11-12 01:32:59.923912+00:00,1.jpg,499x381,0.1104,36.797,Italian greyhound,Italian greyhound
65,squeezenet,cpu,2024-11-12 01:33:00.021507+00:00,2024-11-12 01:33:00.028953+00:00,2024-11-12 01:33:00.040209+00:00,cat_0.jpg,640x481,0.095,21.239,"tabby, tabby cat","tabby, tabby cat"
65,squeezenet,cpu,2024-11-12 01:33:00.117653+00:00,2024-11-12 01:33:00.120161+00:00,2024-11-12 01:33:00.129333+00:00,cat_1.jpg,441x350,0.0895,50.415,"tabby, tabby cat","tabby, tabby cat"
65,squeezenet,cpu,2024-11-12 01:33:00.208375+00:00,2024-11-12 01:33:00.213699+00:00,2024-11-12 01:33:00.222695+00:00,cat_2.jpg,356x500,0.0897,99.602,Persian cat,Persian cat
65,squeezenet,cpu,2024-11-12 01:33:00.299142+00:00,2024-11-12 01:33:00.303879+00:00,2024-11-12 01:33:00.312476+00:00,dog_0.jpg,375x500,0.0856,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
65,squeezenet,cpu,2024-11-12 01:33:00.385833+00:00,2024-11-12 01:33:00.390557+00:00,2024-11-12 01:33:00.399239+00:00,dog_1.jpg,375x500,0.1059,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
66,squeezenet,cpu,2024-11-12 01:33:00.493630+00:00,2024-11-12 01:33:00.496043+00:00,2024-11-12 01:33:00.507064+00:00,1.jpg,499x381,0.0838,36.797,Italian greyhound,Italian greyhound
66,squeezenet,cpu,2024-11-12 01:33:00.578602+00:00,2024-11-12 01:33:00.586044+00:00,2024-11-12 01:33:00.594855+00:00,cat_0.jpg,640x481,0.1392,21.239,"tabby, tabby cat","tabby, tabby cat"
66,squeezenet,cpu,2024-11-12 01:33:00.719435+00:00,2024-11-12 01:33:00.724607+00:00,2024-11-12 01:33:00.736607+00:00,cat_1.jpg,441x350,0.0949,50.415,"tabby, tabby cat","tabby, tabby cat"
66,squeezenet,cpu,2024-11-12 01:33:00.815509+00:00,2024-11-12 01:33:00.820865+00:00,2024-11-12 01:33:00.832999+00:00,cat_2.jpg,356x500,0.0947,99.602,Persian cat,Persian cat
66,squeezenet,cpu,2024-11-12 01:33:00.911269+00:00,2024-11-12 01:33:00.915878+00:00,2024-11-12 01:33:00.926030+00:00,dog_0.jpg,375x500,0.0961,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
66,squeezenet,cpu,2024-11-12 01:33:01.008486+00:00,2024-11-12 01:33:01.013204+00:00,2024-11-12 01:33:01.023534+00:00,dog_1.jpg,375x500,0.0907,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
67,squeezenet,cpu,2024-11-12 01:33:01.100558+00:00,2024-11-12 01:33:01.102935+00:00,2024-11-12 01:33:01.113774+00:00,1.jpg,499x381,0.1279,36.797,Italian greyhound,Italian greyhound
67,squeezenet,cpu,2024-11-12 01:33:01.230100+00:00,2024-11-12 01:33:01.237526+00:00,2024-11-12 01:33:01.260328+00:00,cat_0.jpg,640x481,0.1857,21.239,"tabby, tabby cat","tabby, tabby cat"
67,squeezenet,cpu,2024-11-12 01:33:01.416918+00:00,2024-11-12 01:33:01.419428+00:00,2024-11-12 01:33:01.434788+00:00,cat_1.jpg,441x350,0.1245,50.415,"tabby, tabby cat","tabby, tabby cat"
67,squeezenet,cpu,2024-11-12 01:33:01.542569+00:00,2024-11-12 01:33:01.547949+00:00,2024-11-12 01:33:01.561587+00:00,cat_2.jpg,356x500,0.1493,99.602,Persian cat,Persian cat
67,squeezenet,cpu,2024-11-12 01:33:01.693578+00:00,2024-11-12 01:33:01.698136+00:00,2024-11-12 01:33:01.713764+00:00,dog_0.jpg,375x500,0.1511,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
67,squeezenet,cpu,2024-11-12 01:33:01.845882+00:00,2024-11-12 01:33:01.850620+00:00,2024-11-12 01:33:01.865051+00:00,dog_1.jpg,375x500,0.1314,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
68,squeezenet,cpu,2024-11-12 01:33:01.979160+00:00,2024-11-12 01:33:01.981528+00:00,2024-11-12 01:33:01.990946+00:00,1.jpg,499x381,0.0911,36.797,Italian greyhound,Italian greyhound
