Loop Run Count,Model,Device,Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class,FPS
58,resnet50,gpu,2024-11-14 23:27:11.161649+00:00,2024-11-14 23:27:11.163993+00:00,2024-11-14 23:27:11.168474+00:00,cat_1.jpg,441x350,0.02,64.68,"tabby, tabby cat","tabby, tabby cat",50
58,resnet50,gpu,2024-11-14 23:27:11.191629+00:00,2024-11-14 23:27:11.196819+00:00,2024-11-14 23:27:11.201111+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
58,resnet50,gpu,2024-11-14 23:27:11.224446+00:00,2024-11-14 23:27:11.228913+00:00,2024-11-14 23:27:11.233179+00:00,dog_0.jpg,375x500,0.0201,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.75124378
58,resnet50,gpu,2024-11-14 23:27:11.256371+00:00,2024-11-14 23:27:11.260931+00:00,2024-11-14 23:27:11.265253+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
59,resnet50,gpu,2024-11-14 23:27:11.288743+00:00,2024-11-14 23:27:11.290959+00:00,2024-11-14 23:27:11.295170+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
59,resnet50,gpu,2024-11-14 23:27:11.318561+00:00,2024-11-14 23:27:11.325806+00:00,2024-11-14 23:27:11.331257+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
59,resnet50,gpu,2024-11-14 23:27:11.354848+00:00,2024-11-14 23:27:11.357197+00:00,2024-11-14 23:27:11.362605+00:00,cat_1.jpg,441x350,0.0206,64.68,"tabby, tabby cat","tabby, tabby cat",48.54368932
59,resnet50,gpu,2024-11-14 23:27:11.386755+00:00,2024-11-14 23:27:11.391926+00:00,2024-11-14 23:27:11.396521+00:00,cat_2.jpg,356x500,0.0203,99.544,Persian cat,Persian cat,49.26108374
59,resnet50,gpu,2024-11-14 23:27:11.420034+00:00,2024-11-14 23:27:11.424461+00:00,2024-11-14 23:27:11.428978+00:00,dog_0.jpg,375x500,0.0202,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.5049505
59,resnet50,gpu,2024-11-14 23:27:11.452513+00:00,2024-11-14 23:27:11.457086+00:00,2024-11-14 23:27:11.461641+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
60,resnet50,gpu,2024-11-14 23:27:11.485219+00:00,2024-11-14 23:27:11.487436+00:00,2024-11-14 23:27:11.491892+00:00,1.jpg,499x381,0.0199,19.457,Border collie,Border collie,50.25125628
60,resnet50,gpu,2024-11-14 23:27:11.515029+00:00,2024-11-14 23:27:11.522284+00:00,2024-11-14 23:27:11.527676+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
60,resnet50,gpu,2024-11-14 23:27:11.551166+00:00,2024-11-14 23:27:11.553480+00:00,2024-11-14 23:27:11.557697+00:00,cat_1.jpg,441x350,0.0213,64.68,"tabby, tabby cat","tabby, tabby cat",46.94835681
60,resnet50,gpu,2024-11-14 23:27:11.582632+00:00,2024-11-14 23:27:11.587798+00:00,2024-11-14 23:27:11.592354+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
60,resnet50,gpu,2024-11-14 23:27:11.615741+00:00,2024-11-14 23:27:11.620185+00:00,2024-11-14 23:27:11.624836+00:00,dog_0.jpg,375x500,0.0202,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.5049505
60,resnet50,gpu,2024-11-14 23:27:11.648374+00:00,2024-11-14 23:27:11.652921+00:00,2024-11-14 23:27:11.657455+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
61,resnet50,gpu,2024-11-14 23:27:11.681005+00:00,2024-11-14 23:27:11.683224+00:00,2024-11-14 23:27:11.687442+00:00,1.jpg,499x381,0.0201,19.457,Border collie,Border collie,49.75124378
61,resnet50,gpu,2024-11-14 23:27:11.710731+00:00,2024-11-14 23:27:11.717927+00:00,2024-11-14 23:27:11.723993+00:00,cat_0.jpg,640x481,0.0204,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.01960784
61,resnet50,gpu,2024-11-14 23:27:11.747757+00:00,2024-11-14 23:27:11.750114+00:00,2024-11-14 23:27:11.754409+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
61,resnet50,gpu,2024-11-14 23:27:11.777706+00:00,2024-11-14 23:27:11.783261+00:00,2024-11-14 23:27:11.787684+00:00,cat_2.jpg,356x500,0.0203,99.544,Persian cat,Persian cat,49.26108374
61,resnet50,gpu,2024-11-14 23:27:11.811522+00:00,2024-11-14 23:27:11.815943+00:00,2024-11-14 23:27:11.820196+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
61,resnet50,gpu,2024-11-14 23:27:11.843733+00:00,2024-11-14 23:27:11.848413+00:00,2024-11-14 23:27:11.852843+00:00,dog_1.jpg,375x500,0.021,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",47.61904762
62,resnet50,gpu,2024-11-14 23:27:11.877369+00:00,2024-11-14 23:27:11.879784+00:00,2024-11-14 23:27:11.887012+00:00,1.jpg,499x381,0.0203,19.457,Border collie,Border collie,49.26108374
62,resnet50,gpu,2024-11-14 23:27:11.910639+00:00,2024-11-14 23:27:11.918085+00:00,2024-11-14 23:27:11.925857+00:00,cat_0.jpg,640x481,0.0205,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",48.7804878
62,resnet50,gpu,2024-11-14 23:27:11.949636+00:00,2024-11-14 23:27:11.951981+00:00,2024-11-14 23:27:11.958003+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
62,resnet50,gpu,2024-11-14 23:27:11.981411+00:00,2024-11-14 23:27:11.986696+00:00,2024-11-14 23:27:11.994499+00:00,cat_2.jpg,356x500,0.0203,99.544,Persian cat,Persian cat,49.26108374
62,resnet50,gpu,2024-11-14 23:27:12.018429+00:00,2024-11-14 23:27:12.022903+00:00,2024-11-14 23:27:12.029057+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
62,resnet50,gpu,2024-11-14 23:27:12.052633+00:00,2024-11-14 23:27:12.057237+00:00,2024-11-14 23:27:12.063938+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
63,resnet50,gpu,2024-11-14 23:27:12.087714+00:00,2024-11-14 23:27:12.090015+00:00,2024-11-14 23:27:12.094521+00:00,1.jpg,499x381,0.0201,19.457,Border collie,Border collie,49.75124378
63,resnet50,gpu,2024-11-14 23:27:12.117731+00:00,2024-11-14 23:27:12.124955+00:00,2024-11-14 23:27:12.130263+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
63,resnet50,gpu,2024-11-14 23:27:12.153763+00:00,2024-11-14 23:27:12.156062+00:00,2024-11-14 23:27:12.160331+00:00,cat_1.jpg,441x350,0.0201,64.68,"tabby, tabby cat","tabby, tabby cat",49.75124378
63,resnet50,gpu,2024-11-14 23:27:12.183754+00:00,2024-11-14 23:27:12.188914+00:00,2024-11-14 23:27:12.194990+00:00,cat_2.jpg,356x500,0.0215,99.544,Persian cat,Persian cat,46.51162791
63,resnet50,gpu,2024-11-14 23:27:12.220225+00:00,2024-11-14 23:27:12.224696+00:00,2024-11-14 23:27:12.230817+00:00,dog_0.jpg,375x500,0.0204,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.01960784
63,resnet50,gpu,2024-11-14 23:27:12.254405+00:00,2024-11-14 23:27:12.259024+00:00,2024-11-14 23:27:12.265406+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
64,resnet50,gpu,2024-11-14 23:27:12.288904+00:00,2024-11-14 23:27:12.291108+00:00,2024-11-14 23:27:12.297208+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
64,resnet50,gpu,2024-11-14 23:27:12.320600+00:00,2024-11-14 23:27:12.327814+00:00,2024-11-14 23:27:12.335219+00:00,cat_0.jpg,640x481,0.0205,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",48.7804878
64,resnet50,gpu,2024-11-14 23:27:12.358879+00:00,2024-11-14 23:27:12.361328+00:00,2024-11-14 23:27:12.365656+00:00,cat_1.jpg,441x350,0.0204,64.68,"tabby, tabby cat","tabby, tabby cat",49.01960784
64,resnet50,gpu,2024-11-14 23:27:12.389308+00:00,2024-11-14 23:27:12.394496+00:00,2024-11-14 23:27:12.399087+00:00,cat_2.jpg,356x500,0.0204,99.544,Persian cat,Persian cat,49.01960784
64,resnet50,gpu,2024-11-14 23:27:12.423144+00:00,2024-11-14 23:27:12.427700+00:00,2024-11-14 23:27:12.432290+00:00,dog_0.jpg,375x500,0.0204,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.01960784
64,resnet50,gpu,2024-11-14 23:27:12.455854+00:00,2024-11-14 23:27:12.460438+00:00,2024-11-14 23:27:12.465021+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
65,resnet50,gpu,2024-11-14 23:27:12.488693+00:00,2024-11-14 23:27:12.490900+00:00,2024-11-14 23:27:12.495411+00:00,1.jpg,499x381,0.0203,19.457,Border collie,Border collie,49.26108374
65,resnet50,gpu,2024-11-14 23:27:12.518877+00:00,2024-11-14 23:27:12.526085+00:00,2024-11-14 23:27:12.531453+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
65,resnet50,gpu,2024-11-14 23:27:12.554884+00:00,2024-11-14 23:27:12.557249+00:00,2024-11-14 23:27:12.563414+00:00,cat_1.jpg,441x350,0.0197,64.68,"tabby, tabby cat","tabby, tabby cat",50.76142132
65,resnet50,gpu,2024-11-14 23:27:12.586638+00:00,2024-11-14 23:27:12.591827+00:00,2024-11-14 23:27:12.598087+00:00,cat_2.jpg,356x500,0.0201,99.544,Persian cat,Persian cat,49.75124378
65,resnet50,gpu,2024-11-14 23:27:12.621392+00:00,2024-11-14 23:27:12.625983+00:00,2024-11-14 23:27:12.632230+00:00,dog_0.jpg,375x500,0.0201,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.75124378
65,resnet50,gpu,2024-11-14 23:27:12.655970+00:00,2024-11-14 23:27:12.660575+00:00,2024-11-14 23:27:12.666749+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
66,resnet50,gpu,2024-11-14 23:27:12.690254+00:00,2024-11-14 23:27:12.692481+00:00,2024-11-14 23:27:12.698610+00:00,1.jpg,499x381,0.02,19.457,Border collie,Border collie,50
66,resnet50,gpu,2024-11-14 23:27:12.721809+00:00,2024-11-14 23:27:12.729059+00:00,2024-11-14 23:27:12.736154+00:00,cat_0.jpg,640x481,0.0201,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.75124378
66,resnet50,gpu,2024-11-14 23:27:12.759407+00:00,2024-11-14 23:27:12.761767+00:00,2024-11-14 23:27:12.767713+00:00,cat_1.jpg,441x350,0.02,64.68,"tabby, tabby cat","tabby, tabby cat",50
66,resnet50,gpu,2024-11-14 23:27:12.790919+00:00,2024-11-14 23:27:12.796072+00:00,2024-11-14 23:27:12.801980+00:00,cat_2.jpg,356x500,0.0201,99.544,Persian cat,Persian cat,49.75124378
66,resnet50,gpu,2024-11-14 23:27:12.825291+00:00,2024-11-14 23:27:12.829701+00:00,2024-11-14 23:27:12.836886+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
66,resnet50,gpu,2024-11-14 23:27:12.860781+00:00,2024-11-14 23:27:12.865434+00:00,2024-11-14 23:27:12.871709+00:00,dog_1.jpg,375x500,0.0204,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.01960784
67,resnet50,gpu,2024-11-14 23:27:12.895531+00:00,2024-11-14 23:27:12.897860+00:00,2024-11-14 23:27:12.904110+00:00,1.jpg,499x381,0.0206,19.457,Border collie,Border collie,48.54368932
67,resnet50,gpu,2024-11-14 23:27:12.927917+00:00,2024-11-14 23:27:12.935268+00:00,2024-11-14 23:27:12.942329+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
67,resnet50,gpu,2024-11-14 23:27:12.965850+00:00,2024-11-14 23:27:12.968178+00:00,2024-11-14 23:27:12.974266+00:00,cat_1.jpg,441x350,0.0204,64.68,"tabby, tabby cat","tabby, tabby cat",49.01960784
67,resnet50,gpu,2024-11-14 23:27:12.997885+00:00,2024-11-14 23:27:13.003081+00:00,2024-11-14 23:27:13.007675+00:00,cat_2.jpg,356x500,0.0201,99.544,Persian cat,Persian cat,49.75124378
67,resnet50,gpu,2024-11-14 23:27:13.031016+00:00,2024-11-14 23:27:13.035445+00:00,2024-11-14 23:27:13.043274+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
67,resnet50,gpu,2024-11-14 23:27:13.067457+00:00,2024-11-14 23:27:13.072033+00:00,2024-11-14 23:27:13.078975+00:00,dog_1.jpg,375x500,0.0203,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.26108374
68,resnet50,gpu,2024-11-14 23:27:13.102629+00:00,2024-11-14 23:27:13.104901+00:00,2024-11-14 23:27:13.111117+00:00,1.jpg,499x381,0.0201,19.457,Border collie,Border collie,49.75124378
68,resnet50,gpu,2024-11-14 23:27:13.134365+00:00,2024-11-14 23:27:13.141635+00:00,2024-11-14 23:27:13.148974+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
68,resnet50,gpu,2024-11-14 23:27:13.172399+00:00,2024-11-14 23:27:13.174763+00:00,2024-11-14 23:27:13.180907+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
68,resnet50,gpu,2024-11-14 23:27:13.204256+00:00,2024-11-14 23:27:13.209507+00:00,2024-11-14 23:27:13.215928+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
68,resnet50,gpu,2024-11-14 23:27:13.239276+00:00,2024-11-14 23:27:13.243715+00:00,2024-11-14 23:27:13.250283+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
68,resnet50,gpu,2024-11-14 23:27:13.274251+00:00,2024-11-14 23:27:13.278828+00:00,2024-11-14 23:27:13.285190+00:00,dog_1.jpg,375x500,0.0203,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.26108374
69,resnet50,gpu,2024-11-14 23:27:13.308862+00:00,2024-11-14 23:27:13.311084+00:00,2024-11-14 23:27:13.317546+00:00,1.jpg,499x381,0.0201,19.457,Border collie,Border collie,49.75124378
69,resnet50,gpu,2024-11-14 23:27:13.341123+00:00,2024-11-14 23:27:13.348339+00:00,2024-11-14 23:27:13.355602+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
69,resnet50,gpu,2024-11-14 23:27:13.379212+00:00,2024-11-14 23:27:13.381563+00:00,2024-11-14 23:27:13.388458+00:00,cat_1.jpg,441x350,0.0201,64.68,"tabby, tabby cat","tabby, tabby cat",49.75124378
69,resnet50,gpu,2024-11-14 23:27:13.411806+00:00,2024-11-14 23:27:13.416977+00:00,2024-11-14 23:27:13.423934+00:00,cat_2.jpg,356x500,0.0203,99.544,Persian cat,Persian cat,49.26108374
69,resnet50,gpu,2024-11-14 23:27:13.447360+00:00,2024-11-14 23:27:13.452310+00:00,2024-11-14 23:27:13.457714+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
69,resnet50,gpu,2024-11-14 23:27:13.481728+00:00,2024-11-14 23:27:13.486314+00:00,2024-11-14 23:27:13.491541+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
70,resnet50,gpu,2024-11-14 23:27:13.515085+00:00,2024-11-14 23:27:13.517361+00:00,2024-11-14 23:27:13.521668+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
70,resnet50,gpu,2024-11-14 23:27:13.545273+00:00,2024-11-14 23:27:13.552485+00:00,2024-11-14 23:27:13.557815+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
70,resnet50,gpu,2024-11-14 23:27:13.581499+00:00,2024-11-14 23:27:13.583796+00:00,2024-11-14 23:27:13.588115+00:00,cat_1.jpg,441x350,0.0201,64.68,"tabby, tabby cat","tabby, tabby cat",49.75124378
70,resnet50,gpu,2024-11-14 23:27:13.611397+00:00,2024-11-14 23:27:13.616559+00:00,2024-11-14 23:27:13.621003+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
70,resnet50,gpu,2024-11-14 23:27:13.644344+00:00,2024-11-14 23:27:13.648782+00:00,2024-11-14 23:27:13.653027+00:00,dog_0.jpg,375x500,0.0215,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",46.51162791
70,resnet50,gpu,2024-11-14 23:27:13.678324+00:00,2024-11-14 23:27:13.682880+00:00,2024-11-14 23:27:13.687478+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
71,resnet50,gpu,2024-11-14 23:27:13.711197+00:00,2024-11-14 23:27:13.713434+00:00,2024-11-14 23:27:13.719788+00:00,1.jpg,499x381,0.02,19.457,Border collie,Border collie,50
71,resnet50,gpu,2024-11-14 23:27:13.743010+00:00,2024-11-14 23:27:13.750236+00:00,2024-11-14 23:27:13.755695+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
71,resnet50,gpu,2024-11-14 23:27:13.779135+00:00,2024-11-14 23:27:13.781464+00:00,2024-11-14 23:27:13.785486+00:00,cat_1.jpg,441x350,0.0201,64.68,"tabby, tabby cat","tabby, tabby cat",49.75124378
71,resnet50,gpu,2024-11-14 23:27:13.808971+00:00,2024-11-14 23:27:13.814137+00:00,2024-11-14 23:27:13.818700+00:00,cat_2.jpg,356x500,0.0201,99.544,Persian cat,Persian cat,49.75124378
71,resnet50,gpu,2024-11-14 23:27:13.841990+00:00,2024-11-14 23:27:13.846416+00:00,2024-11-14 23:27:13.852715+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
71,resnet50,gpu,2024-11-14 23:27:13.876248+00:00,2024-11-14 23:27:13.881465+00:00,2024-11-14 23:27:13.888584+00:00,dog_1.jpg,375x500,0.0205,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",48.7804878
72,resnet50,gpu,2024-11-14 23:27:13.913385+00:00,2024-11-14 23:27:13.915730+00:00,2024-11-14 23:27:13.922391+00:00,1.jpg,499x381,0.0204,19.457,Border collie,Border collie,49.01960784
72,resnet50,gpu,2024-11-14 23:27:13.946017+00:00,2024-11-14 23:27:13.953300+00:00,2024-11-14 23:27:13.960237+00:00,cat_0.jpg,640x481,0.0204,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.01960784
72,resnet50,gpu,2024-11-14 23:27:13.983754+00:00,2024-11-14 23:27:13.986103+00:00,2024-11-14 23:27:13.991895+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
72,resnet50,gpu,2024-11-14 23:27:14.015270+00:00,2024-11-14 23:27:14.020478+00:00,2024-11-14 23:27:14.026687+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
72,resnet50,gpu,2024-11-14 23:27:14.050273+00:00,2024-11-14 23:27:14.054702+00:00,2024-11-14 23:27:14.060683+00:00,dog_0.jpg,375x500,0.0201,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.75124378
72,resnet50,gpu,2024-11-14 23:27:14.084164+00:00,2024-11-14 23:27:14.088729+00:00,2024-11-14 23:27:14.095759+00:00,dog_1.jpg,375x500,0.0203,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.26108374
73,resnet50,gpu,2024-11-14 23:27:14.119960+00:00,2024-11-14 23:27:14.122236+00:00,2024-11-14 23:27:14.128057+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
73,resnet50,gpu,2024-11-14 23:27:14.151446+00:00,2024-11-14 23:27:14.158701+00:00,2024-11-14 23:27:14.165604+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
73,resnet50,gpu,2024-11-14 23:27:14.189344+00:00,2024-11-14 23:27:14.191664+00:00,2024-11-14 23:27:14.197229+00:00,cat_1.jpg,441x350,0.0201,64.68,"tabby, tabby cat","tabby, tabby cat",49.75124378
73,resnet50,gpu,2024-11-14 23:27:14.220492+00:00,2024-11-14 23:27:14.225713+00:00,2024-11-14 23:27:14.231498+00:00,cat_2.jpg,356x500,0.0201,99.544,Persian cat,Persian cat,49.75124378
73,resnet50,gpu,2024-11-14 23:27:14.254978+00:00,2024-11-14 23:27:14.259396+00:00,2024-11-14 23:27:14.265460+00:00,dog_0.jpg,375x500,0.0201,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.75124378
73,resnet50,gpu,2024-11-14 23:27:14.288923+00:00,2024-11-14 23:27:14.293462+00:00,2024-11-14 23:27:14.300413+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
74,resnet50,gpu,2024-11-14 23:27:14.324046+00:00,2024-11-14 23:27:14.326293+00:00,2024-11-14 23:27:14.332303+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
74,resnet50,gpu,2024-11-14 23:27:14.355658+00:00,2024-11-14 23:27:14.362911+00:00,2024-11-14 23:27:14.369810+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
74,resnet50,gpu,2024-11-14 23:27:14.393319+00:00,2024-11-14 23:27:14.395638+00:00,2024-11-14 23:27:14.401658+00:00,cat_1.jpg,441x350,0.0201,64.68,"tabby, tabby cat","tabby, tabby cat",49.75124378
74,resnet50,gpu,2024-11-14 23:27:14.425201+00:00,2024-11-14 23:27:14.430374+00:00,2024-11-14 23:27:14.436632+00:00,cat_2.jpg,356x500,0.0201,99.544,Persian cat,Persian cat,49.75124378
74,resnet50,gpu,2024-11-14 23:27:14.459836+00:00,2024-11-14 23:27:14.464237+00:00,2024-11-14 23:27:14.470187+00:00,dog_0.jpg,375x500,0.0201,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.75124378
74,resnet50,gpu,2024-11-14 23:27:14.493444+00:00,2024-11-14 23:27:14.497958+00:00,2024-11-14 23:27:14.506140+00:00,dog_1.jpg,375x500,0.0203,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.26108374
75,resnet50,gpu,2024-11-14 23:27:14.530070+00:00,2024-11-14 23:27:14.532290+00:00,2024-11-14 23:27:14.539484+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
75,resnet50,gpu,2024-11-14 23:27:14.562835+00:00,2024-11-14 23:27:14.570070+00:00,2024-11-14 23:27:14.577073+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
75,resnet50,gpu,2024-11-14 23:27:14.600487+00:00,2024-11-14 23:27:14.602829+00:00,2024-11-14 23:27:14.608707+00:00,cat_1.jpg,441x350,0.0201,64.68,"tabby, tabby cat","tabby, tabby cat",49.75124378
75,resnet50,gpu,2024-11-14 23:27:14.632171+00:00,2024-11-14 23:27:14.637382+00:00,2024-11-14 23:27:14.643482+00:00,cat_2.jpg,356x500,0.0201,99.544,Persian cat,Persian cat,49.75124378
75,resnet50,gpu,2024-11-14 23:27:14.666785+00:00,2024-11-14 23:27:14.671195+00:00,2024-11-14 23:27:14.677395+00:00,dog_0.jpg,375x500,0.02,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",50
75,resnet50,gpu,2024-11-14 23:27:14.700642+00:00,2024-11-14 23:27:14.705215+00:00,2024-11-14 23:27:14.711828+00:00,dog_1.jpg,375x500,0.0203,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.26108374
76,resnet50,gpu,2024-11-14 23:27:14.735970+00:00,2024-11-14 23:27:14.738228+00:00,2024-11-14 23:27:14.744501+00:00,1.jpg,499x381,0.02,19.457,Border collie,Border collie,50
76,resnet50,gpu,2024-11-14 23:27:14.767747+00:00,2024-11-14 23:27:14.774997+00:00,2024-11-14 23:27:14.781897+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
76,resnet50,gpu,2024-11-14 23:27:14.805323+00:00,2024-11-14 23:27:14.807632+00:00,2024-11-14 23:27:14.814029+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
76,resnet50,gpu,2024-11-14 23:27:14.837600+00:00,2024-11-14 23:27:14.842748+00:00,2024-11-14 23:27:14.849572+00:00,cat_2.jpg,356x500,0.0203,99.544,Persian cat,Persian cat,49.26108374
76,resnet50,gpu,2024-11-14 23:27:14.873162+00:00,2024-11-14 23:27:14.877639+00:00,2024-11-14 23:27:14.884125+00:00,dog_0.jpg,375x500,0.0204,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.01960784
76,resnet50,gpu,2024-11-14 23:27:14.907747+00:00,2024-11-14 23:27:14.912406+00:00,2024-11-14 23:27:14.921116+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
77,resnet50,gpu,2024-11-14 23:27:14.945077+00:00,2024-11-14 23:27:14.947384+00:00,2024-11-14 23:27:14.953625+00:00,1.jpg,499x381,0.02,19.457,Border collie,Border collie,50
77,resnet50,gpu,2024-11-14 23:27:14.976885+00:00,2024-11-14 23:27:14.984179+00:00,2024-11-14 23:27:14.991055+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
77,resnet50,gpu,2024-11-14 23:27:15.014351+00:00,2024-11-14 23:27:15.016714+00:00,2024-11-14 23:27:15.022649+00:00,cat_1.jpg,441x350,0.02,64.68,"tabby, tabby cat","tabby, tabby cat",50
