Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class,Latency,Model
2024-11-01 18:48:23.458189+00:00,2024-11-01 18:48:23.466575+00:00,2024-11-01 18:48:23.484093+00:00,dog_1.jpg,375x500,0.7617,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0762,Resnet-50
2024-11-01 18:48:24.224854+00:00,2024-11-01 18:48:24.229554+00:00,2024-11-01 18:48:24.250372+00:00,1.jpg,499x381,0.7674,19.451,Border collie,Border collie,0.0767,Resnet-50
2024-11-01 18:48:24.995816+00:00,2024-11-01 18:48:25.007213+00:00,2024-11-01 18:48:25.031176+00:00,cat_0.jpg,640x481,0.7622,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0762,Resnet-50
2024-11-01 18:48:25.760723+00:00,2024-11-01 18:48:25.766121+00:00,2024-11-01 18:48:25.782625+00:00,cat_1.jpg,441x350,0.7715,64.667,"tabby, tabby cat","tabby, tabby cat",0.0772,Resnet-50
2024-11-01 18:48:26.536597+00:00,2024-11-01 18:48:26.544582+00:00,2024-11-01 18:48:26.565405+00:00,cat_2.jpg,356x500,0.7681,99.542,Persian cat,Persian cat,0.0768,Resnet-50
2024-11-01 18:48:27.307424+00:00,2024-11-01 18:48:27.315222+00:00,2024-11-01 18:48:27.333182+00:00,dog_0.jpg,375x500,0.7652,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0765,Resnet-50
2024-11-01 18:48:28.076935+00:00,2024-11-01 18:48:28.086145+00:00,2024-11-01 18:48:28.108817+00:00,dog_1.jpg,375x500,0.7054,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0705,Resnet-50
2024-11-01 18:48:28.797023+00:00,2024-11-01 18:48:28.802676+00:00,2024-11-01 18:48:28.826603+00:00,1.jpg,499x381,0.7477,19.451,Border collie,Border collie,0.0748,Resnet-50
2024-11-01 18:48:29.548979+00:00,2024-11-01 18:48:29.560316+00:00,2024-11-01 18:48:29.581599+00:00,cat_0.jpg,640x481,0.7597,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.076,Resnet-50
2024-11-01 18:48:30.312693+00:00,2024-11-01 18:48:30.317445+00:00,2024-11-01 18:48:30.331969+00:00,cat_1.jpg,441x350,0.7456,64.667,"tabby, tabby cat","tabby, tabby cat",0.0746,Resnet-50
2024-11-01 18:48:31.061632+00:00,2024-11-01 18:48:31.069705+00:00,2024-11-01 18:48:31.089895+00:00,cat_2.jpg,356x500,0.679,99.542,Persian cat,Persian cat,0.0679,Resnet-50
2024-11-01 18:48:31.743221+00:00,2024-11-01 18:48:31.751019+00:00,2024-11-01 18:48:31.770938+00:00,dog_0.jpg,375x500,0.7477,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0748,Resnet-50
2024-11-01 18:48:32.495238+00:00,2024-11-01 18:48:32.502537+00:00,2024-11-01 18:48:32.522309+00:00,dog_1.jpg,375x500,0.7348,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0735,Resnet-50
2024-11-01 18:48:33.234174+00:00,2024-11-01 18:48:33.238830+00:00,2024-11-01 18:48:33.258385+00:00,1.jpg,499x381,0.9342,19.451,Border collie,Border collie,0.0934,Resnet-50
2024-11-01 18:48:34.171103+00:00,2024-11-01 18:48:34.183153+00:00,2024-11-01 18:48:34.201744+00:00,cat_0.jpg,640x481,0.9766,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0977,Resnet-50
2024-11-01 18:48:35.152090+00:00,2024-11-01 18:48:35.156770+00:00,2024-11-01 18:48:35.180501+00:00,cat_1.jpg,441x350,0.9729,64.667,"tabby, tabby cat","tabby, tabby cat",0.0973,Resnet-50
2024-11-01 18:48:36.128498+00:00,2024-11-01 18:48:36.136717+00:00,2024-11-01 18:48:36.155329+00:00,cat_2.jpg,356x500,0.8725,99.542,Persian cat,Persian cat,0.0872,Resnet-50
2024-11-01 18:48:37.004482+00:00,2024-11-01 18:48:37.011593+00:00,2024-11-01 18:48:37.034655+00:00,dog_0.jpg,375x500,0.7212,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0721,Resnet-50
2024-11-01 18:48:37.732420+00:00,2024-11-01 18:48:37.739701+00:00,2024-11-01 18:48:37.758402+00:00,dog_1.jpg,375x500,0.8056,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0806,Resnet-50
2024-11-01 18:48:38.541399+00:00,2024-11-01 18:48:38.546757+00:00,2024-11-01 18:48:38.567854+00:00,1.jpg,499x381,0.7765,19.451,Border collie,Border collie,0.0776,Resnet-50
2024-11-01 18:48:39.324559+00:00,2024-11-01 18:48:39.336008+00:00,2024-11-01 18:48:39.357680+00:00,cat_0.jpg,640x481,0.7935,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0793,Resnet-50
2024-11-01 18:48:40.121096+00:00,2024-11-01 18:48:40.126555+00:00,2024-11-01 18:48:40.144065+00:00,cat_1.jpg,441x350,0.7343,64.667,"tabby, tabby cat","tabby, tabby cat",0.0734,Resnet-50
2024-11-01 18:48:40.859903+00:00,2024-11-01 18:48:40.869129+00:00,2024-11-01 18:48:40.890278+00:00,cat_2.jpg,356x500,0.7651,99.542,Persian cat,Persian cat,0.0765,Resnet-50
2024-11-01 18:48:41.628487+00:00,2024-11-01 18:48:41.635581+00:00,2024-11-01 18:48:41.653160+00:00,dog_0.jpg,375x500,0.7934,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0793,Resnet-50
2024-11-01 18:48:42.425397+00:00,2024-11-01 18:48:42.432860+00:00,2024-11-01 18:48:42.456283+00:00,dog_1.jpg,375x500,0.7881,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0788,Resnet-50
2024-11-01 18:48:43.216671+00:00,2024-11-01 18:48:43.222027+00:00,2024-11-01 18:48:43.241862+00:00,1.jpg,499x381,0.7499,19.451,Border collie,Border collie,0.075,Resnet-50
2024-11-01 18:48:43.970166+00:00,2024-11-01 18:48:43.982510+00:00,2024-11-01 18:48:44.009492+00:00,cat_0.jpg,640x481,0.7468,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0747,Resnet-50
2024-11-01 18:48:44.724390+00:00,2024-11-01 18:48:44.729040+00:00,2024-11-01 18:48:44.749726+00:00,cat_1.jpg,441x350,0.7988,64.667,"tabby, tabby cat","tabby, tabby cat",0.0799,Resnet-50
2024-11-01 18:48:45.525838+00:00,2024-11-01 18:48:45.534520+00:00,2024-11-01 18:48:45.553834+00:00,cat_2.jpg,356x500,0.7414,99.542,Persian cat,Persian cat,0.0741,Resnet-50
2024-11-01 18:48:46.271673+00:00,2024-11-01 18:48:46.278765+00:00,2024-11-01 18:48:46.299270+00:00,dog_0.jpg,375x500,0.7994,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0799,Resnet-50
2024-11-01 18:48:47.073768+00:00,2024-11-01 18:48:47.081816+00:00,2024-11-01 18:48:47.105964+00:00,dog_1.jpg,375x500,0.7394,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0739,Resnet-50
2024-11-01 18:48:47.821137+00:00,2024-11-01 18:48:47.826713+00:00,2024-11-01 18:48:47.859847+00:00,1.jpg,499x381,0.7553,19.451,Border collie,Border collie,0.0755,Resnet-50
2024-11-01 18:48:48.580766+00:00,2024-11-01 18:48:48.592084+00:00,2024-11-01 18:48:48.610038+00:00,cat_0.jpg,640x481,0.7966,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0797,Resnet-50
2024-11-01 18:48:49.380908+00:00,2024-11-01 18:48:49.385614+00:00,2024-11-01 18:48:49.405636+00:00,cat_1.jpg,441x350,0.8295,64.667,"tabby, tabby cat","tabby, tabby cat",0.0829,Resnet-50
2024-11-01 18:48:50.213940+00:00,2024-11-01 18:48:50.222102+00:00,2024-11-01 18:48:50.242144+00:00,cat_2.jpg,356x500,0.7839,99.542,Persian cat,Persian cat,0.0784,Resnet-50
2024-11-01 18:48:51.001288+00:00,2024-11-01 18:48:51.008459+00:00,2024-11-01 18:48:51.032060+00:00,dog_0.jpg,375x500,0.7175,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0717,Resnet-50
2024-11-01 18:48:51.725119+00:00,2024-11-01 18:48:51.733117+00:00,2024-11-01 18:48:51.751152+00:00,dog_1.jpg,375x500,0.7894,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0789,Resnet-50
2024-11-01 18:48:52.519491+00:00,2024-11-01 18:48:52.527680+00:00,2024-11-01 18:48:52.546170+00:00,1.jpg,499x381,0.7922,19.451,Border collie,Border collie,0.0792,Resnet-50
2024-11-01 18:48:53.315179+00:00,2024-11-01 18:48:53.326754+00:00,2024-11-01 18:48:53.350920+00:00,cat_0.jpg,640x481,0.7875,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0787,Resnet-50
2024-11-01 18:48:54.106175+00:00,2024-11-01 18:48:54.110861+00:00,2024-11-01 18:48:54.130062+00:00,cat_1.jpg,441x350,0.794,64.667,"tabby, tabby cat","tabby, tabby cat",0.0794,Resnet-50
2024-11-01 18:48:54.902995+00:00,2024-11-01 18:48:54.921616+00:00,2024-11-01 18:48:54.944221+00:00,cat_2.jpg,356x500,0.7303,99.542,Persian cat,Persian cat,0.073,Resnet-50
2024-11-01 18:48:55.636701+00:00,2024-11-01 18:48:55.644553+00:00,2024-11-01 18:48:55.668550+00:00,dog_0.jpg,375x500,0.8199,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.082,Resnet-50
2024-11-01 18:48:56.460969+00:00,2024-11-01 18:48:56.468235+00:00,2024-11-01 18:48:56.489707+00:00,dog_1.jpg,375x500,0.8096,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.081,Resnet-50
2024-11-01 18:48:57.273870+00:00,2024-11-01 18:48:57.279221+00:00,2024-11-01 18:48:57.306729+00:00,1.jpg,499x381,0.795,19.451,Border collie,Border collie,0.0795,Resnet-50
2024-11-01 18:48:58.073246+00:00,2024-11-01 18:48:58.084628+00:00,2024-11-01 18:48:58.108130+00:00,cat_0.jpg,640x481,0.7321,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0732,Resnet-50
2024-11-01 18:48:58.818600+00:00,2024-11-01 18:48:58.824355+00:00,2024-11-01 18:48:58.850413+00:00,cat_1.jpg,441x350,0.7378,64.667,"tabby, tabby cat","tabby, tabby cat",0.0738,Resnet-50
2024-11-01 18:48:59.561136+00:00,2024-11-01 18:48:59.569640+00:00,2024-11-01 18:48:59.589982+00:00,cat_2.jpg,356x500,0.78,99.542,Persian cat,Persian cat,0.078,Resnet-50
2024-11-01 18:49:00.344507+00:00,2024-11-01 18:49:00.352106+00:00,2024-11-01 18:49:00.373193+00:00,dog_0.jpg,375x500,0.7769,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0777,Resnet-50
2024-11-01 18:49:01.124958+00:00,2024-11-01 18:49:01.132252+00:00,2024-11-01 18:49:01.151892+00:00,dog_1.jpg,375x500,0.7829,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0783,Resnet-50
2024-11-01 18:49:01.912213+00:00,2024-11-01 18:49:01.918319+00:00,2024-11-01 18:49:01.947484+00:00,1.jpg,499x381,0.7713,19.451,Border collie,Border collie,0.0771,Resnet-50
2024-11-01 18:49:02.687796+00:00,2024-11-01 18:49:02.699187+00:00,2024-11-01 18:49:02.718014+00:00,cat_0.jpg,640x481,0.76,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.076,Resnet-50
2024-11-01 18:49:03.451321+00:00,2024-11-01 18:49:03.455991+00:00,2024-11-01 18:49:03.473300+00:00,cat_1.jpg,441x350,0.7477,64.667,"tabby, tabby cat","tabby, tabby cat",0.0748,Resnet-50
2024-11-01 18:49:04.202536+00:00,2024-11-01 18:49:04.210555+00:00,2024-11-01 18:49:04.234470+00:00,cat_2.jpg,356x500,0.809,99.542,Persian cat,Persian cat,0.0809,Resnet-50
2024-11-01 18:49:05.015046+00:00,2024-11-01 18:49:05.022139+00:00,2024-11-01 18:49:05.042532+00:00,dog_0.jpg,375x500,0.7311,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0731,Resnet-50
2024-11-01 18:49:05.748715+00:00,2024-11-01 18:49:05.756717+00:00,2024-11-01 18:49:05.775314+00:00,dog_1.jpg,375x500,0.7786,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0779,Resnet-50
2024-11-01 18:49:06.531438+00:00,2024-11-01 18:49:06.536793+00:00,2024-11-01 18:49:06.558239+00:00,1.jpg,499x381,0.785,19.451,Border collie,Border collie,0.0785,Resnet-50
2024-11-01 18:49:07.319927+00:00,2024-11-01 18:49:07.331953+00:00,2024-11-01 18:49:07.350701+00:00,cat_0.jpg,640x481,0.8089,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0809,Resnet-50
2024-11-01 18:49:08.132368+00:00,2024-11-01 18:49:08.137762+00:00,2024-11-01 18:49:08.157833+00:00,cat_1.jpg,441x350,0.7961,64.667,"tabby, tabby cat","tabby, tabby cat",0.0796,Resnet-50
2024-11-01 18:49:08.944235+00:00,2024-11-01 18:49:08.953830+00:00,2024-11-01 18:49:08.982027+00:00,cat_2.jpg,356x500,0.7344,99.542,Persian cat,Persian cat,0.0734,Resnet-50
2024-11-01 18:49:09.682969+00:00,2024-11-01 18:49:09.690238+00:00,2024-11-01 18:49:09.713442+00:00,dog_0.jpg,375x500,0.7829,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0783,Resnet-50
2024-11-01 18:49:10.468493+00:00,2024-11-01 18:49:10.476487+00:00,2024-11-01 18:49:10.494009+00:00,dog_1.jpg,375x500,0.8041,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0804,Resnet-50
2024-11-01 18:49:11.277554+00:00,2024-11-01 18:49:11.282229+00:00,2024-11-01 18:49:11.304177+00:00,1.jpg,499x381,0.8029,19.451,Border collie,Border collie,0.0803,Resnet-50
2024-11-01 18:49:12.083368+00:00,2024-11-01 18:49:12.095553+00:00,2024-11-01 18:49:12.117559+00:00,cat_0.jpg,640x481,0.7162,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0716,Resnet-50
2024-11-01 18:49:12.803912+00:00,2024-11-01 18:49:12.823260+00:00,2024-11-01 18:49:12.869511+00:00,cat_1.jpg,441x350,0.7769,64.667,"tabby, tabby cat","tabby, tabby cat",0.0777,Resnet-50
2024-11-01 18:49:13.583889+00:00,2024-11-01 18:49:13.592823+00:00,2024-11-01 18:49:13.603738+00:00,cat_2.jpg,356x500,0.7594,99.542,Persian cat,Persian cat,0.0759,Resnet-50
2024-11-01 18:49:14.347659+00:00,2024-11-01 18:49:14.354780+00:00,2024-11-01 18:49:14.375466+00:00,dog_0.jpg,375x500,0.8217,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0822,Resnet-50
2024-11-01 18:49:15.172907+00:00,2024-11-01 18:49:15.180357+00:00,2024-11-01 18:49:15.205894+00:00,dog_1.jpg,375x500,0.7975,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0798,Resnet-50
2024-11-01 18:49:15.974631+00:00,2024-11-01 18:49:15.979307+00:00,2024-11-01 18:49:16.001198+00:00,1.jpg,499x381,0.7086,19.451,Border collie,Border collie,0.0709,Resnet-50
2024-11-01 18:49:16.686986+00:00,2024-11-01 18:49:16.698382+00:00,2024-11-01 18:49:16.719114+00:00,cat_0.jpg,640x481,0.7602,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.076,Resnet-50
2024-11-01 18:49:17.449897+00:00,2024-11-01 18:49:17.455497+00:00,2024-11-01 18:49:17.476529+00:00,cat_1.jpg,441x350,0.7631,64.667,"tabby, tabby cat","tabby, tabby cat",0.0763,Resnet-50
2024-11-01 18:49:18.216455+00:00,2024-11-01 18:49:18.225178+00:00,2024-11-01 18:49:18.245884+00:00,cat_2.jpg,356x500,0.7789,99.542,Persian cat,Persian cat,0.0779,Resnet-50
2024-11-01 18:49:18.999116+00:00,2024-11-01 18:49:19.006966+00:00,2024-11-01 18:49:19.024224+00:00,dog_0.jpg,375x500,0.6974,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0697,Resnet-50
2024-11-01 18:49:19.700791+00:00,2024-11-01 18:49:19.708081+00:00,2024-11-01 18:49:19.730303+00:00,dog_1.jpg,375x500,0.778,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0778,Resnet-50
2024-11-01 18:49:20.482019+00:00,2024-11-01 18:49:20.487377+00:00,2024-11-01 18:49:20.506457+00:00,1.jpg,499x381,0.7905,19.451,Border collie,Border collie,0.0791,Resnet-50
2024-11-01 18:49:21.276018+00:00,2024-11-01 18:49:21.288059+00:00,2024-11-01 18:49:21.309438+00:00,cat_0.jpg,640x481,0.8,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.08,Resnet-50
2024-11-01 18:49:22.081618+00:00,2024-11-01 18:49:22.086957+00:00,2024-11-01 18:49:22.102398+00:00,cat_1.jpg,441x350,0.7095,64.667,"tabby, tabby cat","tabby, tabby cat",0.071,Resnet-50
2024-11-01 18:49:22.795440+00:00,2024-11-01 18:49:22.803483+00:00,2024-11-01 18:49:22.826239+00:00,cat_2.jpg,356x500,0.7577,99.542,Persian cat,Persian cat,0.0758,Resnet-50
2024-11-01 18:49:23.556626+00:00,2024-11-01 18:49:23.563764+00:00,2024-11-01 18:49:23.585551+00:00,dog_0.jpg,375x500,0.7612,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0761,Resnet-50
2024-11-01 18:49:24.321383+00:00,2024-11-01 18:49:24.328636+00:00,2024-11-01 18:49:24.348985+00:00,dog_1.jpg,375x500,0.8376,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0838,Resnet-50
2024-11-01 18:49:25.163096+00:00,2024-11-01 18:49:25.167763+00:00,2024-11-01 18:49:25.187941+00:00,1.jpg,499x381,0.7583,19.451,Border collie,Border collie,0.0758,Resnet-50
2024-11-01 18:49:25.924927+00:00,2024-11-01 18:49:25.937027+00:00,2024-11-01 18:49:25.964878+00:00,cat_0.jpg,640x481,0.7381,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0738,Resnet-50
2024-11-01 18:49:26.665657+00:00,2024-11-01 18:49:26.671027+00:00,2024-11-01 18:49:26.690823+00:00,cat_1.jpg,441x350,0.7752,64.667,"tabby, tabby cat","tabby, tabby cat",0.0775,Resnet-50
2024-11-01 18:49:27.446568+00:00,2024-11-01 18:49:27.454659+00:00,2024-11-01 18:49:27.474976+00:00,cat_2.jpg,356x500,0.7824,99.542,Persian cat,Persian cat,0.0782,Resnet-50
2024-11-01 18:49:28.232394+00:00,2024-11-01 18:49:28.239506+00:00,2024-11-01 18:49:28.258781+00:00,dog_0.jpg,375x500,0.768,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0768,Resnet-50
2024-11-01 18:49:29.003296+00:00,2024-11-01 18:49:29.011531+00:00,2024-11-01 18:49:29.029918+00:00,dog_1.jpg,375x500,0.7312,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0731,Resnet-50
2024-11-01 18:49:29.739370+00:00,2024-11-01 18:49:29.744226+00:00,2024-11-01 18:49:29.769855+00:00,1.jpg,499x381,0.8045,19.451,Border collie,Border collie,0.0804,Resnet-50
2024-11-01 18:49:30.546601+00:00,2024-11-01 18:49:30.558634+00:00,2024-11-01 18:49:30.580207+00:00,cat_0.jpg,640x481,0.7893,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0789,Resnet-50
2024-11-01 18:49:31.339434+00:00,2024-11-01 18:49:31.344779+00:00,2024-11-01 18:49:31.359591+00:00,cat_1.jpg,441x350,0.7717,64.667,"tabby, tabby cat","tabby, tabby cat",0.0772,Resnet-50
2024-11-01 18:49:32.114765+00:00,2024-11-01 18:49:32.123921+00:00,2024-11-01 18:49:32.147582+00:00,cat_2.jpg,356x500,0.79,99.542,Persian cat,Persian cat,0.079,Resnet-50
2024-11-01 18:49:32.910857+00:00,2024-11-01 18:49:32.918040+00:00,2024-11-01 18:49:32.943084+00:00,dog_0.jpg,375x500,0.7421,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0742,Resnet-50
2024-11-01 18:49:33.656419+00:00,2024-11-01 18:49:33.663681+00:00,2024-11-01 18:49:33.685133+00:00,dog_1.jpg,375x500,0.794,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0794,Resnet-50
2024-11-01 18:49:34.454566+00:00,2024-11-01 18:49:34.459225+00:00,2024-11-01 18:49:34.481267+00:00,1.jpg,499x381,0.7835,19.451,Border collie,Border collie,0.0783,Resnet-50
2024-11-01 18:49:35.241552+00:00,2024-11-01 18:49:35.252925+00:00,2024-11-01 18:49:35.274712+00:00,cat_0.jpg,640x481,0.7896,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.079,Resnet-50
2024-11-01 18:49:36.033796+00:00,2024-11-01 18:49:36.039372+00:00,2024-11-01 18:49:36.057669+00:00,cat_1.jpg,441x350,0.7102,64.667,"tabby, tabby cat","tabby, tabby cat",0.071,Resnet-50
2024-11-01 18:49:36.747441+00:00,2024-11-01 18:49:36.756205+00:00,2024-11-01 18:49:36.772276+00:00,cat_2.jpg,356x500,0.7766,99.542,Persian cat,Persian cat,0.0777,Resnet-50
2024-11-01 18:49:37.528476+00:00,2024-11-01 18:49:37.535570+00:00,2024-11-01 18:49:37.552180+00:00,dog_0.jpg,375x500,0.7758,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0776,Resnet-50
2024-11-01 18:49:38.306825+00:00,2024-11-01 18:49:38.314803+00:00,2024-11-01 18:49:38.337509+00:00,dog_1.jpg,375x500,0.8072,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0807,Resnet-50
2024-11-01 18:49:39.118090+00:00,2024-11-01 18:49:39.123446+00:00,2024-11-01 18:49:39.139097+00:00,1.jpg,499x381,0.6945,19.451,Border collie,Border collie,0.0694,Resnet-50
2024-11-01 18:49:39.816054+00:00,2024-11-01 18:49:39.828226+00:00,2024-11-01 18:49:39.860705+00:00,cat_0.jpg,640x481,0.7891,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0789,Resnet-50
2024-11-01 18:49:40.608627+00:00,2024-11-01 18:49:40.613974+00:00,2024-11-01 18:49:40.632584+00:00,cat_1.jpg,441x350,0.7925,64.667,"tabby, tabby cat","tabby, tabby cat",0.0792,Resnet-50
2024-11-01 18:49:41.404566+00:00,2024-11-01 18:49:41.413599+00:00,2024-11-01 18:49:41.430217+00:00,cat_2.jpg,356x500,0.7909,99.542,Persian cat,Persian cat,0.0791,Resnet-50
2024-11-01 18:49:42.199271+00:00,2024-11-01 18:49:42.206890+00:00,2024-11-01 18:49:42.228653+00:00,dog_0.jpg,375x500,0.7713,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0771,Resnet-50
2024-11-01 18:49:42.974669+00:00,2024-11-01 18:49:42.981992+00:00,2024-11-01 18:49:43.009258+00:00,dog_1.jpg,375x500,0.7493,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0749,Resnet-50
2024-11-01 18:49:43.729025+00:00,2024-11-01 18:49:43.734384+00:00,2024-11-01 18:49:43.758756+00:00,1.jpg,499x381,0.7673,19.451,Border collie,Border collie,0.0767,Resnet-50
2024-11-01 18:49:44.500782+00:00,2024-11-01 18:49:44.512291+00:00,2024-11-01 18:49:44.536908+00:00,cat_0.jpg,640x481,0.8063,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0806,Resnet-50
2024-11-01 18:49:45.310774+00:00,2024-11-01 18:49:45.315440+00:00,2024-11-01 18:49:45.337717+00:00,cat_1.jpg,441x350,0.8029,64.667,"tabby, tabby cat","tabby, tabby cat",0.0803,Resnet-50
2024-11-01 18:49:46.117239+00:00,2024-11-01 18:49:46.125284+00:00,2024-11-01 18:49:46.149704+00:00,cat_2.jpg,356x500,0.7747,99.542,Persian cat,Persian cat,0.0775,Resnet-50
2024-11-01 18:49:46.895037+00:00,2024-11-01 18:49:46.902888+00:00,2024-11-01 18:49:46.938011+00:00,dog_0.jpg,375x500,0.7691,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0769,Resnet-50
2024-11-01 18:49:47.668428+00:00,2024-11-01 18:49:47.675711+00:00,2024-11-01 18:49:47.694580+00:00,dog_1.jpg,375x500,0.7602,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.076,Resnet-50
2024-11-01 18:49:48.432698+00:00,2024-11-01 18:49:48.437389+00:00,2024-11-01 18:49:48.456200+00:00,1.jpg,499x381,0.7904,19.451,Border collie,Border collie,0.079,Resnet-50
2024-11-01 18:49:49.225791+00:00,2024-11-01 18:49:49.237993+00:00,2024-11-01 18:49:49.262693+00:00,cat_0.jpg,640x481,0.7457,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0746,Resnet-50
2024-11-01 18:49:49.975835+00:00,2024-11-01 18:49:49.980538+00:00,2024-11-01 18:49:50.009646+00:00,cat_1.jpg,441x350,0.7052,64.667,"tabby, tabby cat","tabby, tabby cat",0.0705,Resnet-50
2024-11-01 18:49:50.684489+00:00,2024-11-01 18:49:50.696179+00:00,2024-11-01 18:49:50.707167+00:00,cat_2.jpg,356x500,0.7909,99.542,Persian cat,Persian cat,0.0791,Resnet-50
2024-11-01 18:49:51.478071+00:00,2024-11-01 18:49:51.486064+00:00,2024-11-01 18:49:51.507218+00:00,dog_0.jpg,375x500,0.8182,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0818,Resnet-50
2024-11-01 18:49:52.299789+00:00,2024-11-01 18:49:52.308200+00:00,2024-11-01 18:49:52.327668+00:00,dog_1.jpg,375x500,0.7603,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.076,Resnet-50
2024-11-01 18:49:53.064958+00:00,2024-11-01 18:49:53.069661+00:00,2024-11-01 18:49:53.092982+00:00,1.jpg,499x381,0.7352,19.451,Border collie,Border collie,0.0735,Resnet-50
2024-11-01 18:49:53.802802+00:00,2024-11-01 18:49:53.815213+00:00,2024-11-01 18:49:53.835924+00:00,cat_0.jpg,640x481,0.797,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0797,Resnet-50
2024-11-01 18:49:54.604164+00:00,2024-11-01 18:49:54.608839+00:00,2024-11-01 18:49:54.635152+00:00,cat_1.jpg,441x350,0.8089,64.667,"tabby, tabby cat","tabby, tabby cat",0.0809,Resnet-50
2024-11-01 18:49:55.416620+00:00,2024-11-01 18:49:55.424743+00:00,2024-11-01 18:49:55.447877+00:00,cat_2.jpg,356x500,0.7977,99.542,Persian cat,Persian cat,0.0798,Resnet-50
2024-11-01 18:49:56.216901+00:00,2024-11-01 18:49:56.224745+00:00,2024-11-01 18:49:56.243650+00:00,dog_0.jpg,375x500,0.7596,95.679,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.076,Resnet-50
