Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class,Latency,Model
2024-11-01 18:23:25.352178+00:00,2024-11-01 18:23:25.363391+00:00,2024-11-01 18:23:25.373892+00:00,dog_0.jpg,375x500,0.0757,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0095,Resnext50x32
2024-11-01 18:23:25.506877+00:00,2024-11-01 18:23:25.517571+00:00,2024-11-01 18:23:25.529411+00:00,dog_1.jpg,375x500,0.072,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.009,Resnext50x32
2024-11-01 18:23:25.662777+00:00,2024-11-01 18:23:25.671287+00:00,2024-11-01 18:23:25.681972+00:00,1.jpg,499x381,0.0798,52.723,toy terrier,toy terrier,0.01,Resnext50x32
2024-11-01 18:23:25.814607+00:00,2024-11-01 18:23:25.829151+00:00,2024-11-01 18:23:25.843478+00:00,cat_0.jpg,640x481,0.0844,18.552,"tabby, tabby cat","tabby, tabby cat",0.0106,Resnext50x32
2024-11-01 18:23:25.974494+00:00,2024-11-01 18:23:25.982205+00:00,2024-11-01 18:23:25.994109+00:00,cat_1.jpg,441x350,0.072,80.243,"tabby, tabby cat","tabby, tabby cat",0.009,Resnext50x32
2024-11-01 18:23:26.124832+00:00,2024-11-01 18:23:26.133945+00:00,2024-11-01 18:23:26.152002+00:00,cat_2.jpg,356x500,0.0817,99.994,Persian cat,Persian cat,0.0102,Resnext50x32
2024-11-01 18:23:26.284218+00:00,2024-11-01 18:23:26.295434+00:00,2024-11-01 18:23:26.305947+00:00,dog_0.jpg,375x500,0.0764,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0096,Resnext50x32
2024-11-01 18:23:26.439670+00:00,2024-11-01 18:23:26.451218+00:00,2024-11-01 18:23:26.462482+00:00,dog_1.jpg,375x500,0.072,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.009,Resnext50x32
2024-11-01 18:23:26.598498+00:00,2024-11-01 18:23:26.609081+00:00,2024-11-01 18:23:26.619712+00:00,1.jpg,499x381,0.0762,52.723,toy terrier,toy terrier,0.0095,Resnext50x32
2024-11-01 18:23:26.751060+00:00,2024-11-01 18:23:26.766572+00:00,2024-11-01 18:23:26.783534+00:00,cat_0.jpg,640x481,0.0823,18.552,"tabby, tabby cat","tabby, tabby cat",0.0103,Resnext50x32
2024-11-01 18:23:26.915044+00:00,2024-11-01 18:23:26.922637+00:00,2024-11-01 18:23:26.935259+00:00,cat_1.jpg,441x350,0.073,80.243,"tabby, tabby cat","tabby, tabby cat",0.0091,Resnext50x32
2024-11-01 18:23:27.070301+00:00,2024-11-01 18:23:27.083287+00:00,2024-11-01 18:23:27.099684+00:00,cat_2.jpg,356x500,0.1014,99.994,Persian cat,Persian cat,0.0127,Resnext50x32
2024-11-01 18:23:27.229969+00:00,2024-11-01 18:23:27.238322+00:00,2024-11-01 18:23:27.250747+00:00,dog_0.jpg,375x500,0.0814,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0102,Resnext50x32
2024-11-01 18:23:27.380176+00:00,2024-11-01 18:23:27.389483+00:00,2024-11-01 18:23:27.400816+00:00,dog_1.jpg,375x500,0.0735,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0092,Resnext50x32
2024-11-01 18:23:27.533029+00:00,2024-11-01 18:23:27.540984+00:00,2024-11-01 18:23:27.552406+00:00,1.jpg,499x381,0.075,52.723,toy terrier,toy terrier,0.0094,Resnext50x32
2024-11-01 18:23:27.683992+00:00,2024-11-01 18:23:27.698087+00:00,2024-11-01 18:23:27.711345+00:00,cat_0.jpg,640x481,0.0787,18.552,"tabby, tabby cat","tabby, tabby cat",0.0098,Resnext50x32
2024-11-01 18:23:27.844768+00:00,2024-11-01 18:23:27.851958+00:00,2024-11-01 18:23:27.862173+00:00,cat_1.jpg,441x350,0.0706,80.243,"tabby, tabby cat","tabby, tabby cat",0.0088,Resnext50x32
2024-11-01 18:23:27.993870+00:00,2024-11-01 18:23:28.005987+00:00,2024-11-01 18:23:28.017909+00:00,cat_2.jpg,356x500,0.0797,99.994,Persian cat,Persian cat,0.01,Resnext50x32
2024-11-01 18:23:28.147759+00:00,2024-11-01 18:23:28.156067+00:00,2024-11-01 18:23:28.172789+00:00,dog_0.jpg,375x500,0.0855,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0107,Resnext50x32
2024-11-01 18:23:28.303450+00:00,2024-11-01 18:23:28.313518+00:00,2024-11-01 18:23:28.324527+00:00,dog_1.jpg,375x500,0.076,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0095,Resnext50x32
2024-11-01 18:23:28.454982+00:00,2024-11-01 18:23:28.462160+00:00,2024-11-01 18:23:28.474053+00:00,1.jpg,499x381,0.0723,52.723,toy terrier,toy terrier,0.009,Resnext50x32
2024-11-01 18:23:28.610085+00:00,2024-11-01 18:23:28.625395+00:00,2024-11-01 18:23:28.639793+00:00,cat_0.jpg,640x481,0.0806,18.552,"tabby, tabby cat","tabby, tabby cat",0.0101,Resnext50x32
2024-11-01 18:23:28.772158+00:00,2024-11-01 18:23:28.783041+00:00,2024-11-01 18:23:28.797792+00:00,cat_1.jpg,441x350,0.0788,80.243,"tabby, tabby cat","tabby, tabby cat",0.0098,Resnext50x32
2024-11-01 18:23:28.930079+00:00,2024-11-01 18:23:28.941812+00:00,2024-11-01 18:23:28.953758+00:00,cat_2.jpg,356x500,0.0745,99.994,Persian cat,Persian cat,0.0093,Resnext50x32
2024-11-01 18:23:29.083724+00:00,2024-11-01 18:23:29.092077+00:00,2024-11-01 18:23:29.111779+00:00,dog_0.jpg,375x500,0.0945,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0118,Resnext50x32
2024-11-01 18:23:29.243693+00:00,2024-11-01 18:23:29.253463+00:00,2024-11-01 18:23:29.264642+00:00,dog_1.jpg,375x500,0.071,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0089,Resnext50x32
2024-11-01 18:23:29.395456+00:00,2024-11-01 18:23:29.403074+00:00,2024-11-01 18:23:29.413431+00:00,1.jpg,499x381,0.0717,52.723,toy terrier,toy terrier,0.009,Resnext50x32
2024-11-01 18:23:29.546525+00:00,2024-11-01 18:23:29.560165+00:00,2024-11-01 18:23:29.572839+00:00,cat_0.jpg,640x481,0.0769,18.552,"tabby, tabby cat","tabby, tabby cat",0.0096,Resnext50x32
2024-11-01 18:23:29.704790+00:00,2024-11-01 18:23:29.714583+00:00,2024-11-01 18:23:29.724709+00:00,cat_1.jpg,441x350,0.0751,80.243,"tabby, tabby cat","tabby, tabby cat",0.0094,Resnext50x32
2024-11-01 18:23:29.857889+00:00,2024-11-01 18:23:29.871654+00:00,2024-11-01 18:23:29.882407+00:00,cat_2.jpg,356x500,0.0743,99.994,Persian cat,Persian cat,0.0093,Resnext50x32
2024-11-01 18:23:30.012238+00:00,2024-11-01 18:23:30.025045+00:00,2024-11-01 18:23:30.036241+00:00,dog_0.jpg,375x500,0.081,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0101,Resnext50x32
2024-11-01 18:23:30.168202+00:00,2024-11-01 18:23:30.176895+00:00,2024-11-01 18:23:30.189645+00:00,dog_1.jpg,375x500,0.0723,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.009,Resnext50x32
2024-11-01 18:23:30.323689+00:00,2024-11-01 18:23:30.333827+00:00,2024-11-01 18:23:30.344714+00:00,1.jpg,499x381,0.0744,52.723,toy terrier,toy terrier,0.0093,Resnext50x32
2024-11-01 18:23:30.479723+00:00,2024-11-01 18:23:30.495479+00:00,2024-11-01 18:23:30.510707+00:00,cat_0.jpg,640x481,0.0818,18.552,"tabby, tabby cat","tabby, tabby cat",0.0102,Resnext50x32
2024-11-01 18:23:30.644485+00:00,2024-11-01 18:23:30.653148+00:00,2024-11-01 18:23:30.663935+00:00,cat_1.jpg,441x350,0.073,80.243,"tabby, tabby cat","tabby, tabby cat",0.0091,Resnext50x32
2024-11-01 18:23:30.795461+00:00,2024-11-01 18:23:30.807731+00:00,2024-11-01 18:23:30.819511+00:00,cat_2.jpg,356x500,0.074,99.994,Persian cat,Persian cat,0.0092,Resnext50x32
2024-11-01 18:23:30.953252+00:00,2024-11-01 18:23:30.964510+00:00,2024-11-01 18:23:30.975202+00:00,dog_0.jpg,375x500,0.0755,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0094,Resnext50x32
2024-11-01 18:23:31.103882+00:00,2024-11-01 18:23:31.111994+00:00,2024-11-01 18:23:31.132238+00:00,dog_1.jpg,375x500,0.0971,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0121,Resnext50x32
2024-11-01 18:23:31.263086+00:00,2024-11-01 18:23:31.268934+00:00,2024-11-01 18:23:31.280704+00:00,1.jpg,499x381,0.0781,52.723,toy terrier,toy terrier,0.0098,Resnext50x32
2024-11-01 18:23:31.410867+00:00,2024-11-01 18:23:31.424544+00:00,2024-11-01 18:23:31.437920+00:00,cat_0.jpg,640x481,0.0771,18.552,"tabby, tabby cat","tabby, tabby cat",0.0096,Resnext50x32
2024-11-01 18:23:31.569615+00:00,2024-11-01 18:23:31.576786+00:00,2024-11-01 18:23:31.586920+00:00,cat_1.jpg,441x350,0.0713,80.243,"tabby, tabby cat","tabby, tabby cat",0.0089,Resnext50x32
2024-11-01 18:23:31.720910+00:00,2024-11-01 18:23:31.733203+00:00,2024-11-01 18:23:31.744013+00:00,cat_2.jpg,356x500,0.0732,99.994,Persian cat,Persian cat,0.0092,Resnext50x32
2024-11-01 18:23:31.878579+00:00,2024-11-01 18:23:31.890630+00:00,2024-11-01 18:23:31.901324+00:00,dog_0.jpg,375x500,0.0748,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0094,Resnext50x32
2024-11-01 18:23:32.036281+00:00,2024-11-01 18:23:32.048532+00:00,2024-11-01 18:23:32.059109+00:00,dog_1.jpg,375x500,0.0778,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0097,Resnext50x32
2024-11-01 18:23:32.188646+00:00,2024-11-01 18:23:32.194759+00:00,2024-11-01 18:23:32.205033+00:00,1.jpg,499x381,0.0714,52.723,toy terrier,toy terrier,0.0089,Resnext50x32
2024-11-01 18:23:32.338619+00:00,2024-11-01 18:23:32.353490+00:00,2024-11-01 18:23:32.366831+00:00,cat_0.jpg,640x481,0.0785,18.552,"tabby, tabby cat","tabby, tabby cat",0.0098,Resnext50x32
2024-11-01 18:23:32.500027+00:00,2024-11-01 18:23:32.508811+00:00,2024-11-01 18:23:32.521903+00:00,cat_1.jpg,441x350,0.0755,80.243,"tabby, tabby cat","tabby, tabby cat",0.0094,Resnext50x32
2024-11-01 18:23:32.657078+00:00,2024-11-01 18:23:32.669287+00:00,2024-11-01 18:23:32.680111+00:00,cat_2.jpg,356x500,0.0717,99.994,Persian cat,Persian cat,0.009,Resnext50x32
2024-11-01 18:23:32.813693+00:00,2024-11-01 18:23:32.825240+00:00,2024-11-01 18:23:32.835815+00:00,dog_0.jpg,375x500,0.0755,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0094,Resnext50x32
2024-11-01 18:23:32.967644+00:00,2024-11-01 18:23:32.978521+00:00,2024-11-01 18:23:32.989067+00:00,dog_1.jpg,375x500,0.0714,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0089,Resnext50x32
2024-11-01 18:23:33.119150+00:00,2024-11-01 18:23:33.124657+00:00,2024-11-01 18:23:33.140666+00:00,1.jpg,499x381,0.082,52.723,toy terrier,toy terrier,0.0103,Resnext50x32
2024-11-01 18:23:33.272650+00:00,2024-11-01 18:23:33.287839+00:00,2024-11-01 18:23:33.301228+00:00,cat_0.jpg,640x481,0.0791,18.552,"tabby, tabby cat","tabby, tabby cat",0.0099,Resnext50x32
2024-11-01 18:23:33.433872+00:00,2024-11-01 18:23:33.442003+00:00,2024-11-01 18:23:33.453929+00:00,cat_1.jpg,441x350,0.0734,80.243,"tabby, tabby cat","tabby, tabby cat",0.0092,Resnext50x32
2024-11-01 18:23:33.588984+00:00,2024-11-01 18:23:33.602640+00:00,2024-11-01 18:23:33.613982+00:00,cat_2.jpg,356x500,0.0747,99.994,Persian cat,Persian cat,0.0093,Resnext50x32
2024-11-01 18:23:33.746496+00:00,2024-11-01 18:23:33.758102+00:00,2024-11-01 18:23:33.769284+00:00,dog_0.jpg,375x500,0.0759,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0095,Resnext50x32
2024-11-01 18:23:33.901006+00:00,2024-11-01 18:23:33.909473+00:00,2024-11-01 18:23:33.920140+00:00,dog_1.jpg,375x500,0.0699,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0087,Resnext50x32
2024-11-01 18:23:34.053975+00:00,2024-11-01 18:23:34.062635+00:00,2024-11-01 18:23:34.074580+00:00,1.jpg,499x381,0.0822,52.723,toy terrier,toy terrier,0.0103,Resnext50x32
2024-11-01 18:23:34.205217+00:00,2024-11-01 18:23:34.218913+00:00,2024-11-01 18:23:34.234685+00:00,cat_0.jpg,640x481,0.0775,18.552,"tabby, tabby cat","tabby, tabby cat",0.0097,Resnext50x32
2024-11-01 18:23:34.366680+00:00,2024-11-01 18:23:34.375088+00:00,2024-11-01 18:23:34.386428+00:00,cat_1.jpg,441x350,0.0743,80.243,"tabby, tabby cat","tabby, tabby cat",0.0093,Resnext50x32
2024-11-01 18:23:34.517205+00:00,2024-11-01 18:23:34.528237+00:00,2024-11-01 18:23:34.543001+00:00,cat_2.jpg,356x500,0.0764,99.994,Persian cat,Persian cat,0.0095,Resnext50x32
2024-11-01 18:23:34.676011+00:00,2024-11-01 18:23:34.689680+00:00,2024-11-01 18:23:34.703976+00:00,dog_0.jpg,375x500,0.0817,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0102,Resnext50x32
2024-11-01 18:23:34.838011+00:00,2024-11-01 18:23:34.849077+00:00,2024-11-01 18:23:34.859648+00:00,dog_1.jpg,375x500,0.0717,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.009,Resnext50x32
2024-11-01 18:23:34.994221+00:00,2024-11-01 18:23:35.002754+00:00,2024-11-01 18:23:35.013574+00:00,1.jpg,499x381,0.0719,52.723,toy terrier,toy terrier,0.009,Resnext50x32
2024-11-01 18:23:35.142843+00:00,2024-11-01 18:23:35.155060+00:00,2024-11-01 18:23:35.174034+00:00,cat_0.jpg,640x481,0.084,18.552,"tabby, tabby cat","tabby, tabby cat",0.0105,Resnext50x32
2024-11-01 18:23:35.309233+00:00,2024-11-01 18:23:35.317184+00:00,2024-11-01 18:23:35.327409+00:00,cat_1.jpg,441x350,0.0709,80.243,"tabby, tabby cat","tabby, tabby cat",0.0089,Resnext50x32
2024-11-01 18:23:35.458485+00:00,2024-11-01 18:23:35.469582+00:00,2024-11-01 18:23:35.481261+00:00,cat_2.jpg,356x500,0.0735,99.994,Persian cat,Persian cat,0.0092,Resnext50x32
2024-11-01 18:23:35.614953+00:00,2024-11-01 18:23:35.625138+00:00,2024-11-01 18:23:35.637292+00:00,dog_0.jpg,375x500,0.0775,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0097,Resnext50x32
2024-11-01 18:23:35.771976+00:00,2024-11-01 18:23:35.782844+00:00,2024-11-01 18:23:35.795272+00:00,dog_1.jpg,375x500,0.0743,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0093,Resnext50x32
2024-11-01 18:23:35.928844+00:00,2024-11-01 18:23:35.937863+00:00,2024-11-01 18:23:35.948323+00:00,1.jpg,499x381,0.0739,52.723,toy terrier,toy terrier,0.0092,Resnext50x32
2024-11-01 18:23:36.082645+00:00,2024-11-01 18:23:36.096590+00:00,2024-11-01 18:23:36.114936+00:00,cat_0.jpg,640x481,0.0961,18.552,"tabby, tabby cat","tabby, tabby cat",0.012,Resnext50x32
2024-11-01 18:23:36.245275+00:00,2024-11-01 18:23:36.252332+00:00,2024-11-01 18:23:36.262406+00:00,cat_1.jpg,441x350,0.0697,80.243,"tabby, tabby cat","tabby, tabby cat",0.0087,Resnext50x32
2024-11-01 18:23:36.394368+00:00,2024-11-01 18:23:36.403880+00:00,2024-11-01 18:23:36.414623+00:00,cat_2.jpg,356x500,0.0705,99.994,Persian cat,Persian cat,0.0088,Resnext50x32
2024-11-01 18:23:36.548307+00:00,2024-11-01 18:23:36.559796+00:00,2024-11-01 18:23:36.572310+00:00,dog_0.jpg,375x500,0.0792,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0099,Resnext50x32
2024-11-01 18:23:36.705763+00:00,2024-11-01 18:23:36.716729+00:00,2024-11-01 18:23:36.731996+00:00,dog_1.jpg,375x500,0.0741,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0093,Resnext50x32
2024-11-01 18:23:36.866948+00:00,2024-11-01 18:23:36.877078+00:00,2024-11-01 18:23:36.887447+00:00,1.jpg,499x381,0.0774,52.723,toy terrier,toy terrier,0.0097,Resnext50x32
2024-11-01 18:23:37.018004+00:00,2024-11-01 18:23:37.032021+00:00,2024-11-01 18:23:37.045216+00:00,cat_0.jpg,640x481,0.0806,18.552,"tabby, tabby cat","tabby, tabby cat",0.0101,Resnext50x32
2024-11-01 18:23:37.176640+00:00,2024-11-01 18:23:37.182627+00:00,2024-11-01 18:23:37.192581+00:00,cat_1.jpg,441x350,0.0757,80.243,"tabby, tabby cat","tabby, tabby cat",0.0095,Resnext50x32
2024-11-01 18:23:37.322692+00:00,2024-11-01 18:23:37.334885+00:00,2024-11-01 18:23:37.345634+00:00,cat_2.jpg,356x500,0.0781,99.994,Persian cat,Persian cat,0.0098,Resnext50x32
2024-11-01 18:23:37.476356+00:00,2024-11-01 18:23:37.487035+00:00,2024-11-01 18:23:37.500437+00:00,dog_0.jpg,375x500,0.0768,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0096,Resnext50x32
2024-11-01 18:23:37.634729+00:00,2024-11-01 18:23:37.648585+00:00,2024-11-01 18:23:37.665079+00:00,dog_1.jpg,375x500,0.0801,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.01,Resnext50x32
2024-11-01 18:23:37.799661+00:00,2024-11-01 18:23:37.810510+00:00,2024-11-01 18:23:37.823768+00:00,1.jpg,499x381,0.0769,52.723,toy terrier,toy terrier,0.0096,Resnext50x32
2024-11-01 18:23:37.958393+00:00,2024-11-01 18:23:37.973066+00:00,2024-11-01 18:23:37.985773+00:00,cat_0.jpg,640x481,0.0771,18.552,"tabby, tabby cat","tabby, tabby cat",0.0096,Resnext50x32
2024-11-01 18:23:38.114217+00:00,2024-11-01 18:23:38.119789+00:00,2024-11-01 18:23:38.138229+00:00,cat_1.jpg,441x350,0.0871,80.243,"tabby, tabby cat","tabby, tabby cat",0.0109,Resnext50x32
2024-11-01 18:23:38.268936+00:00,2024-11-01 18:23:38.278808+00:00,2024-11-01 18:23:38.289556+00:00,cat_2.jpg,356x500,0.0707,99.994,Persian cat,Persian cat,0.0088,Resnext50x32
2024-11-01 18:23:38.421807+00:00,2024-11-01 18:23:38.432036+00:00,2024-11-01 18:23:38.443326+00:00,dog_0.jpg,375x500,0.0748,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0094,Resnext50x32
2024-11-01 18:23:38.576442+00:00,2024-11-01 18:23:38.586919+00:00,2024-11-01 18:23:38.597567+00:00,dog_1.jpg,375x500,0.0709,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0089,Resnext50x32
2024-11-01 18:23:38.730693+00:00,2024-11-01 18:23:38.738076+00:00,2024-11-01 18:23:38.754967+00:00,1.jpg,499x381,0.0839,52.723,toy terrier,toy terrier,0.0105,Resnext50x32
2024-11-01 18:23:38.885758+00:00,2024-11-01 18:23:38.901116+00:00,2024-11-01 18:23:38.917929+00:00,cat_0.jpg,640x481,0.0799,18.552,"tabby, tabby cat","tabby, tabby cat",0.01,Resnext50x32
2024-11-01 18:23:39.049813+00:00,2024-11-01 18:23:39.056995+00:00,2024-11-01 18:23:39.067012+00:00,cat_1.jpg,441x350,0.0757,80.243,"tabby, tabby cat","tabby, tabby cat",0.0095,Resnext50x32
2024-11-01 18:23:39.196718+00:00,2024-11-01 18:23:39.205318+00:00,2024-11-01 18:23:39.216042+00:00,cat_2.jpg,356x500,0.0697,99.994,Persian cat,Persian cat,0.0087,Resnext50x32
2024-11-01 18:23:39.349077+00:00,2024-11-01 18:23:39.358605+00:00,2024-11-01 18:23:39.369774+00:00,dog_0.jpg,375x500,0.0742,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0093,Resnext50x32
2024-11-01 18:23:39.503513+00:00,2024-11-01 18:23:39.515982+00:00,2024-11-01 18:23:39.526622+00:00,dog_1.jpg,375x500,0.0732,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0092,Resnext50x32
2024-11-01 18:23:39.660982+00:00,2024-11-01 18:23:39.669617+00:00,2024-11-01 18:23:39.680653+00:00,1.jpg,499x381,0.0718,52.723,toy terrier,toy terrier,0.009,Resnext50x32
2024-11-01 18:23:39.813017+00:00,2024-11-01 18:23:39.828027+00:00,2024-11-01 18:23:39.840703+00:00,cat_0.jpg,640x481,0.0787,18.552,"tabby, tabby cat","tabby, tabby cat",0.0098,Resnext50x32
2024-11-01 18:23:39.974057+00:00,2024-11-01 18:23:39.983375+00:00,2024-11-01 18:23:39.998395+00:00,cat_1.jpg,441x350,0.0766,80.243,"tabby, tabby cat","tabby, tabby cat",0.0096,Resnext50x32
2024-11-01 18:23:40.127292+00:00,2024-11-01 18:23:40.136550+00:00,2024-11-01 18:23:40.153437+00:00,cat_2.jpg,356x500,0.0854,99.994,Persian cat,Persian cat,0.0107,Resnext50x32
2024-11-01 18:23:40.285595+00:00,2024-11-01 18:23:40.294348+00:00,2024-11-01 18:23:40.304901+00:00,dog_0.jpg,375x500,0.0746,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0093,Resnext50x32
2024-11-01 18:23:40.437913+00:00,2024-11-01 18:23:40.448690+00:00,2024-11-01 18:23:40.465116+00:00,dog_1.jpg,375x500,0.0753,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0094,Resnext50x32
2024-11-01 18:23:40.601431+00:00,2024-11-01 18:23:40.610808+00:00,2024-11-01 18:23:40.621612+00:00,1.jpg,499x381,0.0782,52.723,toy terrier,toy terrier,0.0098,Resnext50x32
2024-11-01 18:23:40.752727+00:00,2024-11-01 18:23:40.766392+00:00,2024-11-01 18:23:40.779108+00:00,cat_0.jpg,640x481,0.0763,18.552,"tabby, tabby cat","tabby, tabby cat",0.0095,Resnext50x32
2024-11-01 18:23:40.911133+00:00,2024-11-01 18:23:40.919102+00:00,2024-11-01 18:23:40.929497+00:00,cat_1.jpg,441x350,0.0712,80.243,"tabby, tabby cat","tabby, tabby cat",0.0089,Resnext50x32
2024-11-01 18:23:41.064598+00:00,2024-11-01 18:23:41.078400+00:00,2024-11-01 18:23:41.096200+00:00,cat_2.jpg,356x500,0.0914,99.994,Persian cat,Persian cat,0.0114,Resnext50x32
2024-11-01 18:23:41.226413+00:00,2024-11-01 18:23:41.234739+00:00,2024-11-01 18:23:41.245655+00:00,dog_0.jpg,375x500,0.0777,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0097,Resnext50x32
2024-11-01 18:23:41.377535+00:00,2024-11-01 18:23:41.386785+00:00,2024-11-01 18:23:41.402545+00:00,dog_1.jpg,375x500,0.0798,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.01,Resnext50x32
2024-11-01 18:23:41.533993+00:00,2024-11-01 18:23:41.541559+00:00,2024-11-01 18:23:41.554598+00:00,1.jpg,499x381,0.0737,52.723,toy terrier,toy terrier,0.0092,Resnext50x32
2024-11-01 18:23:41.685575+00:00,2024-11-01 18:23:41.700179+00:00,2024-11-01 18:23:41.712968+00:00,cat_0.jpg,640x481,0.0775,18.552,"tabby, tabby cat","tabby, tabby cat",0.0097,Resnext50x32
2024-11-01 18:23:41.846615+00:00,2024-11-01 18:23:41.854947+00:00,2024-11-01 18:23:41.867101+00:00,cat_1.jpg,441x350,0.0745,80.243,"tabby, tabby cat","tabby, tabby cat",0.0093,Resnext50x32
2024-11-01 18:23:41.998693+00:00,2024-11-01 18:23:42.010128+00:00,2024-11-01 18:23:42.020945+00:00,cat_2.jpg,356x500,0.0723,99.994,Persian cat,Persian cat,0.009,Resnext50x32
2024-11-01 18:23:42.149589+00:00,2024-11-01 18:23:42.157535+00:00,2024-11-01 18:23:42.175689+00:00,dog_0.jpg,375x500,0.0798,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.01,Resnext50x32
2024-11-01 18:23:42.310054+00:00,2024-11-01 18:23:42.320514+00:00,2024-11-01 18:23:42.331132+00:00,dog_1.jpg,375x500,0.0708,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0088,Resnext50x32
2024-11-01 18:23:42.463031+00:00,2024-11-01 18:23:42.470405+00:00,2024-11-01 18:23:42.480827+00:00,1.jpg,499x381,0.0707,52.723,toy terrier,toy terrier,0.0088,Resnext50x32
2024-11-01 18:23:42.614873+00:00,2024-11-01 18:23:42.630274+00:00,2024-11-01 18:23:42.643099+00:00,cat_0.jpg,640x481,0.0788,18.552,"tabby, tabby cat","tabby, tabby cat",0.0099,Resnext50x32
2024-11-01 18:23:42.776783+00:00,2024-11-01 18:23:42.787003+00:00,2024-11-01 18:23:42.797404+00:00,cat_1.jpg,441x350,0.0734,80.243,"tabby, tabby cat","tabby, tabby cat",0.0092,Resnext50x32
2024-11-01 18:23:42.931238+00:00,2024-11-01 18:23:42.943385+00:00,2024-11-01 18:23:42.956333+00:00,cat_2.jpg,356x500,0.0802,99.994,Persian cat,Persian cat,0.01,Resnext50x32
2024-11-01 18:23:43.088355+00:00,2024-11-01 18:23:43.097530+00:00,2024-11-01 18:23:43.113973+00:00,dog_0.jpg,375x500,0.0889,98.353,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0111,Resnext50x32
2024-11-01 18:23:43.245426+00:00,2024-11-01 18:23:43.253871+00:00,2024-11-01 18:23:43.264886+00:00,dog_1.jpg,375x500,0.0748,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0094,Resnext50x32
2024-11-01 18:23:43.397147+00:00,2024-11-01 18:23:43.404287+00:00,2024-11-01 18:23:43.414845+00:00,1.jpg,499x381,0.0702,52.723,toy terrier,toy terrier,0.0088,Resnext50x32
2024-11-01 18:23:43.547342+00:00,2024-11-01 18:23:43.563181+00:00,2024-11-01 18:23:43.576490+00:00,cat_0.jpg,640x481,0.0793,18.552,"tabby, tabby cat","tabby, tabby cat",0.0099,Resnext50x32
2024-11-01 18:23:43.707028+00:00,2024-11-01 18:23:43.714022+00:00,2024-11-01 18:23:43.726322+00:00,cat_1.jpg,441x350,0.0723,80.243,"tabby, tabby cat","tabby, tabby cat",0.009,Resnext50x32
