time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power POM_5V_CPU,Power POM_5V_GPU,Power TOT,jetson_clocks,nvp model
2024-11-01T19:01:23.574799,04:29:01,97,97,98,100,0.3644623131423616,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.5,2697,0,4314,OFF,MAXN
2024-11-01T19:01:24.608423,04:29:02,99,100,100,99,0.36477468688720055,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59,54.5,54.5,52.5,54.5,3210,0,4742,OFF,MAXN
2024-11-01T19:01:25.583168,04:29:03,100,98,98,97,0.36495008917925525,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.5,2817,0,4428,OFF,MAXN
2024-11-01T19:01:26.639062,04:29:04,98,100,98,98,0.36492742483814705,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54,54.5,52.5,54.25,2697,0,4669,OFF,MAXN
2024-11-01T19:01:27.571790,04:29:05,98,99,97,99,0.36495797242833633,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.75,2697,0,4314,OFF,MAXN
2024-11-01T19:01:28.593962,04:29:06,98,100,99,99,0.36494811836698493,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,54.5,52.5,54.75,2817,0,4314,OFF,MAXN
2024-11-01T19:01:29.601294,04:29:07,100,94,99,98,0.36494811836698493,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54,52,55,2777,0,4394,OFF,MAXN
2024-11-01T19:01:30.640169,04:29:08,98,99,100,100,0.3648870231866064,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,54.5,52.5,54.5,3210,0,4823,OFF,MAXN
2024-11-01T19:01:31.617555,04:29:09,99,99,98,98,0.3650082281412284,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.5,2697,0,4435,OFF,MAXN
2024-11-01T19:01:32.612352,04:29:10,100,96,99,99,0.36497768055103913,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,55,53,54.75,3210,0,4983,OFF,MAXN
2024-11-01T19:01:33.620952,04:29:11,98,100,97,98,0.3649471329608498,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,55,2858,0,4468,OFF,MAXN
2024-11-01T19:01:34.611202,04:29:12,99,97,99,99,0.3647924241976331,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,55,2697,0,4669,OFF,MAXN
2024-11-01T19:01:35.573581,04:29:13,100,99,98,98,0.36482297178782236,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54,54.5,52.5,54.5,2540,0,4038,OFF,MAXN
2024-11-01T19:01:36.619950,04:29:14,98,98,99,99,0.36482297178782236,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,55,2817,0,4428,OFF,MAXN
2024-11-01T19:01:37.583090,04:29:15,99,100,100,100,0.3648830815620658,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55.5,54.5,52.5,54.75,2934,0,4394,OFF,MAXN
2024-11-01T19:01:38.561043,04:29:16,99,99,97,98,0.3649441767424444,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54,54.5,52.5,54.75,2580,0,4193,OFF,MAXN
2024-11-01T19:01:39.643678,04:29:17,99,97,99,100,0.3649106729338497,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.5,3129,0,4548,OFF,MAXN
2024-11-01T19:01:40.598960,04:29:19,98,97,98,99,0.3647884825730925,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54,54.5,52.5,54.5,2817,0,4354,OFF,MAXN
2024-11-01T19:01:41.658908,04:29:20,99,98,98,99,0.3649106729338497,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55.5,54.5,52.5,55,3170,0,4943,OFF,MAXN
2024-11-01T19:01:42.640290,04:29:21,98,100,99,98,0.3648190301632818,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.5,2656,0,4709,OFF,MAXN
2024-11-01T19:01:43.589083,04:29:22,99,99,97,99,0.3648495777534711,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,54.5,52.5,55,2974,0,4589,OFF,MAXN
2024-11-01T19:01:44.593116,04:29:23,100,100,99,99,0.3648525339718765,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,55,2934,0,4548,OFF,MAXN
2024-11-01T19:01:45.582206,04:29:24,99,98,97,98,0.36485056315960623,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.5,2616,0,4273,OFF,MAXN
2024-11-01T19:01:46.632908,04:29:25,97,100,100,99,0.36482001556941696,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.75,2737,0,4903,OFF,MAXN
2024-11-01T19:01:47.633219,04:29:26,96,97,99,99,0.36485056315960623,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.5,2580,0,4823,OFF,MAXN
2024-11-01T19:01:48.622564,04:29:27,99,99,99,99,0.36485056315960623,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55.5,55,53,54.75,2934,0,4435,OFF,MAXN
2024-11-01T19:01:49.605004,04:29:28,99,99,98,99,0.3648811107497955,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,54.75,2737,0,4233,OFF,MAXN
2024-11-01T19:01:50.620128,04:29:29,100,99,98,99,0.36484859234733596,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,55,53,54.5,3094,0,4589,OFF,MAXN
2024-11-01T19:01:51.584789,04:29:30,99,97,99,100,0.3648781545313901,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,55,2656,0,4119,OFF,MAXN
2024-11-01T19:01:52.649220,04:29:31,97,98,100,99,0.3648781545313901,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,54.5,52.5,55.25,3094,0,4742,OFF,MAXN
2024-11-01T19:01:53.597758,04:29:32,100,99,98,98,0.36497768055103913,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,54.5,52.5,55.25,2853,0,4435,OFF,MAXN
2024-11-01T19:01:54.593915,04:29:33,98,99,99,99,0.3649392497117687,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,54.75,2813,0,4468,OFF,MAXN
2024-11-01T19:01:55.587407,04:29:34,98,100,99,98,0.36490771671544425,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.75,3014,0,4435,OFF,MAXN
2024-11-01T19:01:56.628087,04:29:35,100,97,97,99,0.36484563612893056,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54,55,53,55,2737,0,4669,OFF,MAXN
2024-11-01T19:01:57.647221,04:29:36,99,99,99,99,0.36493727889949845,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54,55,53,54.75,2697,0,4629,OFF,MAXN
2024-11-01T19:01:58.623272,04:29:37,98,99,98,98,0.3648751983129847,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.5,2777,0,4354,OFF,MAXN
2024-11-01T19:01:59.632902,04:29:38,98,100,99,100,0.3649441767424444,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55,3129,0,4669,OFF,MAXN
2024-11-01T19:02:00.592874,04:29:39,98,99,97,97,0.3649441767424444,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,55,2661,0,4159,OFF,MAXN
2024-11-01T19:02:01.647872,04:29:40,99,97,98,99,0.3649037750909037,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,55,53,55,3049,0,4975,OFF,MAXN
2024-11-01T19:02:02.644369,04:29:41,98,99,100,97,0.3650259654516609,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,55,2858,0,4508,OFF,MAXN
2024-11-01T19:02:03.670401,04:29:42,99,97,98,98,0.3650870606320395,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,55,53,54.75,2974,0,4903,OFF,MAXN
2024-11-01T19:02:04.616254,04:29:43,100,98,99,99,0.36499443245533647,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.75,2737,0,4589,OFF,MAXN
2024-11-01T19:02:05.625174,04:29:44,98,98,100,97,0.36484169450438997,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54,54.5,52.5,54.5,2656,0,4314,OFF,MAXN
2024-11-01T19:02:06.640072,04:29:45,100,99,100,98,0.364877169,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,55,2580,0,4742,OFF,MAXN
2024-11-01T19:02:07.637934,04:29:46,99,99,99,98,0.3648998334663632,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,55,2893,0,4709,OFF,MAXN
2024-11-01T19:02:08.664769,04:29:47,98,98,98,99,0.36483873828598457,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,55,2733,0,4709,OFF,MAXN
2024-11-01T19:02:09.622611,04:29:48,99,98,97,98,0.3647470955154167,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,54.5,52.5,55.25,3129,0,4669,OFF,MAXN
2024-11-01T19:02:10.679069,04:29:49,98,98,99,100,0.3648998334663632,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55.5,55,53,55,3210,0,4548,OFF,MAXN
2024-11-01T19:02:11.630951,04:29:50,100,98,97,99,0.36477468688720055,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,55,2777,0,4354,OFF,MAXN
2024-11-01T19:02:12.613701,04:29:51,98,99,98,99,0.36486632965776844,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55.5,54.5,52.5,55,2893,0,4589,OFF,MAXN
2024-11-01T19:02:13.590868,04:29:52,99,99,99,100,0.36492742483814705,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,55,53,54.5,2934,0,4435,OFF,MAXN
2024-11-01T19:02:14.670161,04:29:53,98,98,99,97,0.3648968772479577,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,54.5,52.5,55,2697,0,4742,OFF,MAXN
2024-11-01T19:02:15.629200,04:29:54,98,100,99,98,0.36483578206757916,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55,2620,0,4314,OFF,MAXN
2024-11-01T19:02:16.675058,04:29:55,100,97,98,99,0.3649885200185256,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,54.75,2853,0,4589,OFF,MAXN
2024-11-01T19:02:17.617577,04:29:56,100,99,100,100,0.3648111469142007,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,55,2656,0,4233,OFF,MAXN
2024-11-01T19:02:18.661332,04:29:57,99,97,98,98,0.36477173066879515,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,55,2817,0,4354,OFF,MAXN
2024-11-01T19:02:19.641743,04:29:58,100,99,99,98,0.36477173066879515,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,55,53,55,3094,0,4589,OFF,MAXN
2024-11-01T19:02:20.664493,04:29:59,100,98,97,99,0.36501611139030954,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,54.75,2817,0,4394,OFF,MAXN
2024-11-01T19:02:21.678018,04:30:00,96,99,98,98,0.3647796139178763,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,54.5,52.5,54.75,2974,0,4629,OFF,MAXN
2024-11-01T19:02:22.676575,04:30:01,100,100,100,99,0.3648998334663632,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,55,53,54.5,2540,0,4233,OFF,MAXN
2024-11-01T19:02:23.618602,04:30:02,99,96,95,99,0.3648269134123629,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55.5,54.5,52.5,54.75,2737,0,4273,OFF,MAXN
2024-11-01T19:02:24.655140,04:30:03,98,99,100,100,0.36449877316936174,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55.5,53.5,55,3014,0,4589,OFF,MAXN
2024-11-01T19:02:25.652272,04:30:04,98,98,98,98,0.36486435884549817,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,54.75,2656,0,4273,OFF,MAXN
2024-11-01T19:02:26.672971,04:30:05,99,100,97,99,0.36489490643568745,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,54.75,2697,0,4387,OFF,MAXN
2024-11-01T19:02:27.629094,04:30:06,97,98,99,99,0.3649254540258768,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,55,2777,0,4394,OFF,MAXN
2024-11-01T19:02:28.620607,04:30:07,97,98,99,99,0.3647786285117411,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,54.5,52.5,55,3049,0,4662,OFF,MAXN
2024-11-01T19:02:29.694015,04:30:08,98,98,100,99,0.36484366531666024,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,54.75,2697,0,4669,OFF,MAXN
2024-11-01T19:02:30.689554,04:30:09,99,99,98,99,0.36477468688720055,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,54.75,3049,0,4669,OFF,MAXN
2024-11-01T19:02:31.679075,04:30:10,97,99,99,98,0.3648958918418226,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,54.75,2737,0,4354,OFF,MAXN
2024-11-01T19:02:32.710112,04:30:11,96,98,99,100,0.36507917738295836,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55,2893,0,4903,OFF,MAXN
2024-11-01T19:02:33.697997,04:30:12,100,99,98,98,0.3649254540258768,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55.25,2974,0,4508,OFF,MAXN
2024-11-01T19:02:34.657612,04:30:13,98,99,97,98,0.36455986834974036,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55,2737,0,4394,OFF,MAXN
2024-11-01T19:02:35.669542,04:30:14,98,98,100,99,0.3647500517338221,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55.5,2934,0,4508,OFF,MAXN
2024-11-01T19:02:36.665664,04:30:15,100,98,99,98,0.3648801253436604,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,54.75,2858,0,4354,OFF,MAXN
2024-11-01T19:02:37.700019,04:30:16,99,97,99,99,0.36493333727495786,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,54.5,55,53,55.25,2934,0,4863,OFF,MAXN
2024-11-01T19:02:38.669520,04:30:17,99,99,99,99,0.36496289945901206,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54,55,53,55,2817,0,4669,OFF,MAXN
2024-11-01T19:02:39.630013,04:30:18,98,99,99,99,0.36487125668844417,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55.25,3129,0,4742,OFF,MAXN
2024-11-01T19:02:40.650464,04:30:19,98,99,99,100,0.36499147623693107,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55.25,2656,0,4589,OFF,MAXN
2024-11-01T19:02:41.695893,04:30:20,98,100,99,98,0.36502202382712035,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55.5,55,53,55,3129,0,4975,OFF,MAXN
2024-11-01T19:02:42.638170,04:30:21,98,100,100,99,0.3650525714173096,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55.5,55,53,55,2777,0,4314,OFF,MAXN
2024-11-01T19:02:43.710067,04:30:22,98,98,98,99,0.3650525714173096,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,55,53,55,2656,0,4589,OFF,MAXN
2024-11-01T19:02:44.665261,04:30:23,99,99,100,99,0.3650486297927691,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,55,53,55.25,2817,0,4354,OFF,MAXN
2024-11-01T19:02:45.639624,04:30:24,100,97,97,98,0.36489490643568745,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55,2858,0,4394,OFF,MAXN
2024-11-01T19:02:46.668427,04:30:25,100,100,98,99,0.364870271,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55.5,53.5,55,3170,0,4629,OFF,MAXN
2024-11-01T19:02:47.630030,04:30:26,98,98,99,99,0.3648623880332279,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,54.75,2737,0,4233,OFF,MAXN
2024-11-01T19:02:48.691757,04:30:27,96,98,100,99,0.3650151259841744,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55.5,53.5,55.5,2974,0,4468,OFF,MAXN
2024-11-01T19:02:49.646670,04:30:28,98,98,98,100,0.3649540308037958,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55,55,53,55.5,2616,0,4273,OFF,MAXN
2024-11-01T19:02:50.682410,04:30:29,99,98,99,100,0.36507622116455296,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55,3014,0,4782,OFF,MAXN
2024-11-01T19:02:51.702855,04:30:30,100,98,99,98,0.36507622116455296,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55.25,2777,0,4548,OFF,MAXN
2024-11-01T19:02:52.670015,04:30:31,97,98,99,98,0.3649510745853904,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,59.5,55.5,55,53,55,2934,0,4629,OFF,MAXN
2024-11-01T19:02:53.731862,04:30:32,99,99,100,97,0.3650427173559583,0.015257849939203205,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55,3250,0,4508,OFF,MAXN
2024-11-01T19:02:54.675948,04:30:33,99,97,97,98,0.3648899794050118,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55,2697,0,4354,OFF,MAXN
2024-11-01T19:02:55.668203,04:30:34,100,99,99,99,0.3649895054246608,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,54.5,52.5,55,2616,0,4314,OFF,MAXN
2024-11-01T19:02:56.668264,04:30:35,98,99,99,97,0.36492052699520106,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55.25,3014,0,4589,OFF,MAXN
2024-11-01T19:02:57.668512,04:30:36,100,99,98,99,0.3648269134123629,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55.25,2858,0,4435,OFF,MAXN
2024-11-01T19:02:58.675907,04:30:37,97,99,99,100,0.3648870231866064,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55.25,2580,0,4233,OFF,MAXN
2024-11-01T19:02:59.668997,04:30:38,99,98,99,98,0.3648554901902819,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55.5,55,53,55.25,3129,0,4669,OFF,MAXN
2024-11-01T19:03:00.694220,04:30:39,99,98,99,99,0.364763847,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55,2858,0,4394,OFF,MAXN
2024-11-01T19:03:01.662714,04:30:40,98,100,97,98,0.36473329982952474,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55,3054,0,4669,OFF,MAXN
2024-11-01T19:03:02.655822,04:30:41,99,99,99,100,0.3648249426000926,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55.25,2697,0,4193,OFF,MAXN
2024-11-01T19:03:03.652923,04:30:42,99,99,97,99,0.3647579349829032,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55,2813,0,4394,OFF,MAXN
2024-11-01T19:03:04.687127,04:30:43,98,99,99,98,0.364941221,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55.5,2697,0,4629,OFF,MAXN
2024-11-01T19:03:05.711011,04:30:44,99,99,100,98,0.36503187788847175,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55,2974,0,4709,OFF,MAXN
2024-11-01T19:03:06.712423,04:30:45,96,99,99,98,0.36484859234733596,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55.5,3290,0,4863,OFF,MAXN
2024-11-01T19:03:07.700169,04:30:46,99,100,98,100,0.36487913993752524,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55,2737,0,4273,OFF,MAXN
2024-11-01T19:03:08.704804,04:30:47,99,100,100,98,0.36509100225658003,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55.5,53.5,55,3054,0,5168,OFF,MAXN
2024-11-01T19:03:09.702179,04:30:48,97,98,99,98,0.36481607394487636,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55,2858,0,4394,OFF,MAXN
2024-11-01T19:03:10.712870,04:30:49,99,99,99,98,0.3648239571939575,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55,3014,0,4775,OFF,MAXN
2024-11-01T19:03:11.711397,04:30:50,100,100,97,99,0.364877169,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,56,55,53,55,3054,0,4428,OFF,MAXN
2024-11-01T19:03:12.695218,04:30:51,97,99,98,99,0.36488406696820097,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55.5,55,53,55,3089,0,4742,OFF,MAXN
2024-11-01T19:03:13.665966,04:30:52,100,99,99,100,0.36500625732895814,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55.25,2580,0,4199,OFF,MAXN
2024-11-01T19:03:14.696155,04:30:53,98,96,99,98,0.36490476049703885,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55.25,2777,0,4394,OFF,MAXN
2024-11-01T19:03:15.712544,04:30:54,98,99,99,99,0.36490476049703885,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,55,55,53,55.75,2974,0,4548,OFF,MAXN
2024-11-01T19:03:16.675481,04:30:55,100,96,100,99,0.36499640326760674,0.015256896263977303,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60,54.5,55,53,55,2656,0,4314,OFF,MAXN
